商品标题,商品价格,评论量,标签,商品详情页
科龙（KELON）空调 3匹 新一级能效 客餐厅15米远距送风 变频冷暖圆柱立式柜机KFR-72LW/LX1-X1【一价全包版】,5399,5万+,"自营,券3000-300",https://item.jd.com/100028245598.html
海信（Hisense）空调大1匹新一级能效变频冷暖自清洁app智控大一匹壁挂式空调挂机KFR-26GW/EF20A1 以旧换新,2099,5000+,"自营,厂商配送",https://item.jd.com/100034376422.html
TCL 大2匹 新三级能效 变频冷暖 乐轩风 以旧换新 壁挂式空调挂机 KFRd-51GW/D-FH11Bp(B3)卧室客厅,2999,50万+,自营,https://item.jd.com/100015259386.html
科龙（KELON）新风增氧空调 1.5匹 新一级能效 16分贝轻音 变频冷暖 壁挂式挂机 京东小家 KFR-35GW/LD1-X1,2199,20万+,自营,https://item.jd.com/100038681144.html
美的空调挂机 酷金 新一级能效 全直流变频 冷暖两用 四代自清洁 家用卧室省电壁挂式 大1匹 适合11~17m2,2499,10万+,"自营,券2000-30,满2000-30",https://item.jd.com/10043368963745.html
长虹（CHANGHONG) 大3匹新一级能效熊猫懒 变频冷暖精准控温 空调立式柜机KFR-72LW/ZDTTW1+R1以旧换新,4799,10万+,自营,https://item.jd.com/100009058571.html
海信（Hisense） 3匹 净呼吸新一级变频净化空调柜机 KFR-72LW/S600-X1,6999,5000+,自营,https://item.jd.com/100018531230.html
美的（Midea）空调挂机 新一级能效智能变频冷暖 壁挂式空调 卧室防直吹大风口 家电 以旧换新 大1匹风酷大风口 KFR-26GW/N8XHC1,2499,1万+,放心购,https://item.jd.com/10043894865197.html
松下空调滢风系列 1.5匹 新一级能效 变频冷暖两用空调挂机 高温杀菌 WiFi智能 卧室 ZY35K210,3998,2万+,自营,https://item.jd.com/100029189037.html
科龙（KELON）空调 大1匹 新一级能效 舒适柔风 变频冷暖 自清洁 壁挂式挂机 青春派Pro KFR-26GW/QAA1(1N41),2099,20万+,"自营,券1000-100",https://item.jd.com/100001170640.html
海尔（Haier）静悦 大1匹 变频 新能效 卧室冷暖空调挂机 智能 自清洁 KFR-26GW/02KBB83U1 以旧换新,2299,20万+,"自营,券999-30,满5000-200",https://item.jd.com/100017835111.html
TCL 大2匹 新一级能效 变频冷暖柜机 空调立式 立柜式客厅空调KFRd-51LW/D-JD11Bp(B1)以旧换新,3579,20万+,"自营,每满3500-30",https://item.jd.com/100027085436.html
TCL大3匹新一级能效变频冷暖 小金聆T7G 智慧语音 除菌自清洁立柜式客厅柜机空调KFR-72LW/RT7Ga+B1,5499,20万+,"自营,新品,券1500-120",https://item.jd.com/100048516971.html
志高变频空调下单送支架全国联保,1699,5000+,,https://item.jd.com/10066570613306.html
奥克斯 (AUX) 1.5匹 新1级能效 易拆银离子滤网 变频冷暖 京裕Ⅱ空调挂机 (KFR-35GW/BpR3AQE1(B1)),2299,2万+,"京东物流,放心购,免邮,券5000-200",https://item.jd.com/49397830532.html
TCL 大1匹 新一级能效变频冷暖智能以旧换新壁挂式空调挂机KFRd-26GW/D-STA11Bp(B1)京东小家智能生态,2099,50万+,"自营,每满2090-100",https://item.jd.com/100018413778.html
海信（Hisense）2匹 自然风 三级能效 急速冷暖手机智控 变频冷暖自清洁两匹空调立式柜机KFR-50LW/A190-X3,3299,5万+,"自营,券3000-100",https://item.jd.com/100028171752.html
统帅（Leader）海尔智家 1.5匹 冷暖壁挂式空调挂机 新一级变频 智能 KFR-35GW/02XCA81TU1套机 以旧换新,2299,1万+,"自营,券999-30,满5000-200",https://item.jd.com/100022884333.html
美的(Midea)空调 2匹旋耀 壁挂式客厅商铺挂机京东小家智能生态空调 KFR-50GW/N8MXA3,4699,5万+,"自营,券999-50,满10000-300",https://item.jd.com/100032332564.html
海尔（Haier）新一级能效大1匹变频空调 WiFi智控快速冷暖自清洁家用卧室壁挂式挂机 一键防直吹,2399,2000+,"自营,厂商配送",https://item.jd.com/100038140344.html
TCL 1.5匹 新国标能效 变频冷暖 净怡风 壁挂式 挂式卧室空调挂机KFRd-35GW/D-STA12Bp(B3),2049,50万+,自营,https://item.jd.com/100032243042.html
小米（MI）米家2匹 新一级能效 变频冷暖 智能互联 壁挂式卧室挂机 KFR-50GW/D1A1 鎏金版 以旧换新,3199,20万+,自营,https://item.jd.com/100019025906.html
扬子空调 大1匹 新能效三级 变频 冷暖 舒适节能 空调挂机 KFRd-26GW/LFG155fT3,1649,2万+,"自营,满1500-50",https://item.jd.com/100037131156.html
美的（Midea）中央空调风管机一拖一3匹一级能效乐享三安装全免费KFR-72T2W/B3DN1-LX(1)Ⅲ京仓派送,8599,2万+,"自营,券999-100",https://item.jd.com/100029824027.html
康佳（KONKA）单冷空调 新能效 快速制冷 独立除湿 一键节能 壁挂式 以旧换新 卧室挂机 1匹单冷【无安装】KF-25GW/5M5A-D,1199,73,免邮,https://item.jd.com/10062739377584.html
美的空调 空调立式柜机 新一级能效变频冷暖 智能低噪自清洁 家用客厅圆柱柜式 柜机 风酷 3匹：适用32-48㎡,6499,500+,放心购,https://item.jd.com/10062636374949.html
科龙（KELON）空调 3匹 新一级能效 舒适柔风 变频冷暖 圆柱立式柜机 京东小家 郁金香KFR-72LW/VEA1(2N33),4999,5万+,"自营,券1500-120",https://item.jd.com/100002403242.html
科龙空调 大1匹 新一级能效 变频节能 快速冷暖 智能wifi 柔风低噪 壁挂式 卧室挂机 以旧换新 KFR-26GW/QQA1(1N41) 青春派Pro,2099,2000+,"自营,券2000-100,满1900-50",https://item.jd.com/10034844095123.html
美的（Midea）3匹 M刻 一级能效变频冷暖智能WiFi 客厅圆柱空调立式柜机KFR-72LW/BP3DN8Y-YB300(1),8299,5000+,自营,https://item.jd.com/100042801665.html
康佳（KONKA）1.5匹 新一级能效 快速冷暖 精准控温 变频壁挂式空调挂机 KFR-35GW/HV1,1999,20万+,自营,https://item.jd.com/100037804096.html
康佳（kmini） 1.5匹 新能效 快速冷暖 一键节能 壁挂式卧室 空调挂机 KFR-35GW/MV5,1649,20万+,自营,https://item.jd.com/100029730040.html
美的（Midea）1.5匹 风尊 时尚版 新一级能效 变频冷暖 壁挂式空调挂机 智能家电 大风口 自营 KFR-35GW/N8MXC1,2999,1万+,"自营,厂商配送",https://item.jd.com/100043745445.html
荣事达（Royalstar）大1p家用冷暖壁挂式空调 卧室办公室节能除湿省电宿舍 大1匹冷暖包基础安装企业专享,1609,2000+,自营,https://item.jd.com/100038622170.html
海信（Hisense）大1匹 自然风 新一级能效 变频冷暖 自清洁APP远程遥控大一匹壁挂式挂机KFR-26GW/EF20A1,2099,5万+,自营,https://item.jd.com/4600722.html
申花（SHENHUA）定频大1匹空调挂机1.5P变频家用壁挂式卧室3匹大风量立柜式客厅节能省电新能效 1匹单冷 不提供门安装,1099,1000+,,https://item.jd.com/10056480367371.html
格力（GREE）空调 京东小家智能生态 2匹 京韵 新能效变频 壁挂式 客厅商铺挂机KFR-50GW/NhIe3BAj,5299,5万+,自营,https://item.jd.com/100018548986.html
格力（GREE）3匹 云佳 新能效 变频 快速冷暖 自清洁 客厅空调立式空调柜机KFR-72LW/NhGh3B,6199,2万+,自营,https://item.jd.com/100020751128.html
美的（Midea）空调 大1匹/1.5匹 新三级变频空调冷暖 自清洁智能低噪空调挂机 智弧 大1匹--智弧MJA3,2299,10万+,放心购,https://item.jd.com/11536182164.html
TCL 1.5匹新一级变频省电以旧换新壁挂式挂式冷暖空调挂机KFRd-35GW/D-STA11Bp(B1) 京东小家智能生态,2199,50万+,自营,https://item.jd.com/100010350689.html
美的（Midea）中央空调风管机一拖一 3匹第三代一级能效星光 裸机不包安装 KFR-72T2W/BDN1-XG(1)Ⅲ专卖店定制,8599,0,自营,https://item.jd.com/100052041751.html
TCL 大2匹 新三级能效变频节能冷暖智净风除菌立柜式 客厅柜机柔风空调KFR-51LW/JV2Ea+B3 以旧换新,3499,20万+,自营,https://item.jd.com/100042486907.html
长虹（CHANGHONG）长虹（CHANGHONG）KFR-35GW/Q6F+R1 新一级能效 冷暖变频,3499,0,自营,https://item.jd.com/100042480574.html
申花（SHENHUA）定频空调挂机家用壁挂式卧室客厅节能省电 正1匹单冷【全铜管】10㎡内-无安装服务 顺丰送货入户 全国联保 品质无忧,1099,5000+,放心购,https://item.jd.com/10044326891137.html
奥克斯（AUX）大1匹/1.5匹 空调挂机 新一级能效 快速冷暖自清洁 低噪节能 壁挂式 京裕Ⅱ KFR-35GW/BpR3AQE1(B1),2299,29,,https://item.jd.com/10047243111081.html
TCL新风空调1.5匹新一级变频冷暖60m3/h大新风量小蓝翼Ⅱ空调挂机KFRd-35GW/D-SWA11Bp(B1) 一价全包,2699,50万+,"自营,券1500-120",https://item.jd.com/100029481982.html
拍拍格力空调样品机大一匹1.5 2匹 3匹挂机 变频壁挂式智能冷暖节能家用空调挂机 三级能效 随机发货 大一匹变频,2399,10,,https://item.jd.com/10061034547980.html
京品家电TCL 大3匹 新三级能效 变频冷暖 乐轩风 以旧换新 壁挂式空调挂机 KFRd-72GW/D-FH11Bp(B3)卧室客厅,4299,50万+,"自营,券1500-120",https://item.jd.com/100010086221.html
美的(Midea) 新一级 京锦 大1匹 智能 变频冷暖 壁挂式空调 KFR-26GW/BDN8Y-QJ200(1)A,3399,5000+,自营,https://item.jd.com/100042772557.html
松下空调滢风系列 1.5匹 新三级能效 变频冷暖壁挂式空调WIFI智能挂机 防直吹自清洁 ZY35K230,3598,2万+,自营,https://item.jd.com/100029189035.html
奥克斯（AUX）空调挂机 1匹 1.5匹新3级能效 变频冷暖壁挂式空调 家用低噪音运行卧室节能 以旧换新独立除湿 1.5匹35AQE1(B3),2099,2000+,放心购,https://item.jd.com/44533421484.html
TCL 新风空调 大1匹新一级变频冷暖60m3/h大新风量小蓝翼Ⅱ空调挂机KFRd-26GW/D-SWA11Bp(B1)一价全包,2599,50万+,"自营,券1500-120",https://item.jd.com/100033299320.html
格力（GREE）空调 京东小家智能生态 3匹 京韵 新能效变频 壁挂式 客厅商铺挂机KFR-72GW/NhIe3BAj,6299,5万+,自营,https://item.jd.com/100010397679.html
先科 空调挂机大1匹定频壁挂家用壁挂式空调家用省电宿舍小型 (顺丰/德邦快递随机发出)大1P冷暖+带安装,1549,5000+,,https://item.jd.com/10049711311408.html
奥克斯（AUX）大1匹 沐新风 新1级能效 恒温新风 WIFI智控 （KFR-26GW/BpR3BQB1(B1)）壁挂式挂机,3299,1000+,"自营,每满3000-200",https://item.jd.com/100019360977.html
先科（SAST）1.5匹新风空调挂机家用客厅壁挂式冷暖两用智能直流变频除湿双节能省电静音无风感 正1匹单冷【9-12㎡】铝管 不提供安装服务,1299,500+,,https://item.jd.com/10037079012518.html
华凌空调立式柜机2匹客厅圆柱立柜式空调新能效变频冷暖京品家电手机遥控京东自营旗舰店N8HA3,3299,500+,"自营,厂商配送",https://item.jd.com/100040889659.html
统帅（Leader）风管机一拖一3匹中央空调海尔出品3p嵌入式客厅空调直流变频除菌自清洁KFRd-72NW/72DDB82ST,6599,1000+,自营,https://item.jd.com/100028127513.html
拍拍格力空调 样品机 大一匹1.5\2匹\3匹挂机 壁挂式智能冷暖节能家用空调挂机 三级能效 随机发货 大1匹冷暖,2299,1000+,,https://item.jd.com/10042123195346.html
RZE(上门安装）空调挂机大1p1.5匹单冷暖新空调家用出租房壁挂式空调节能省电 大1.5P单冷【全铜管】-不含安装,1359,500+,,https://item.jd.com/10066921647113.html
RZE(上门安装）空调挂机大1p1.5匹单冷暖新空调家用出租房壁挂式空调节能省电 大1P单冷【全铜管】-上门安装,1369,500+,,https://item.jd.com/10066921612310.html
TCL空调 单冷空调 快速制冷 强力除湿 家用卧室挂机 壁挂式空调 空调挂机 以旧换新 KF-26GW/XH11(5) 大1匹 新能效,1649,2万+,自营,https://item.jd.com/71220369746.html
美的（Midea）空调挂机1.5匹 新一级变频冷暖壁挂式大风口环绕风节能智能家电 以旧换新 风尊时尚版35GW/N8MXC1,2999,1万+,"自营,厂商配送",https://item.jd.com/100036989306.html
志能高效空调壁挂式宾馆酒店宿舍租房深松大1.5匹2P家用壁挂式单冷冷暖立式变频柜机SHENSONG 正1匹单冷-全铜管（送货上门，不含安装）,1209,5000+,,https://item.jd.com/10049070411547.html
拍拍【尾货机】格力 新飞空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 【尾货机】大1P三级冷暖【11-17m2】 包基础安装价(六年质保),1799,1000+,,https://item.jd.com/10049137495820.html
空调挂机大1.5P小1匹2P3家用壁挂式空调单冷冷暖立式小型变频柜机 正1P单冷+无安装,1199,200+,,https://item.jd.com/10060569834641.html
志能高效空调壁挂式宾馆酒店宿舍租房深松大1.5匹2P家用壁挂式单冷冷暖立式变频柜机SHENSONG 大1匹单冷-全铜管（送货上门，不含安装）,1259,5000+,,https://item.jd.com/10049070411551.html
志能高效空调包安装送货入户深 松大1.5匹冷暖变频空调挂机2匹定速单冷3匹壁挂舒适节能省电 正1P单冷【全铜管】顺丰送货入户-上门安装,1399,200+,,https://item.jd.com/10054887864152.html
美的（Midea）空调柜机3匹 新能效变频冷暖两用 客厅圆柱立式空调WiFi智控 智能家电 智行II KFR-72LW/N8MJA3,5499,1万+,"自营,厂商配送",https://item.jd.com/100040747186.html
华凌空调 新能效变频冷暖空调手机控制 以旧换新智控温1匹1.5匹自清洁挂机防直吹卧室壁挂式 大1匹KFR-26GW/N8HF3,1949,1万+,"自营,券3500-50",https://item.jd.com/10044866004693.html
小米（MI）2匹 新一级能效 变频冷暖 智能自清洁 客厅圆柱空调立式柜机 KFR-51LW/N1A1 以旧换新,4199,10万+,自营,https://item.jd.com/100018015928.html
TCL 新风空调2匹新一级变频60?/h大新风量 小蓝翼Ⅱ智能空调挂机KFRd-46GW/D-SWA11Bp(B1)一价全包,3699,50万+,"自营,券1500-120",https://item.jd.com/100035939874.html
华凌空调挂机新一级新能效变频冷暖1匹1.5匹自清洁以旧换新手机智能防直吹卧室壁挂式直抽过滤网 1.5匹KFR-35GW/N8HA1,2199,1万+,"自营,券3500-50",https://item.jd.com/10044864636769.html
科龙（KELON）3匹空调挂机新一级能效变频冷暖内外机自清洁客厅大风量壁挂式 KFR-72GW/GK3D-X1 企业专享,4199,1000+,自营,https://item.jd.com/100037061997.html
TCL 大3匹 智净风 全域除菌空调,4999,500+,自营,https://item.jd.com/10059496009214.html
格力（GREE）3匹 京畅 新一级能效 变频冷暖 净菌自洁 立柜式空调柜机 KFR-72LW/(72587)FNhAc-B1(JDWIFI),7999,20万+,自营,https://item.jd.com/100036351032.html
TCL新风空调 大3匹 新一级变频冷暖 大新风量 和翼 客厅立柜式空调KFR-72LW/YP2Ta+B1,6599,200+,自营,https://item.jd.com/100045603513.html
小米（MI）米家2匹 新能效 变频冷暖 智能互联 壁挂式卧室挂机 KFR-50GW/D1A3 鎏金版,2799,20万+,自营,https://item.jd.com/100039042559.html
雪花(SNOWFLK)空调定频挂机家用空调出租屋用小型单冷卧室壁挂式空调 节能壁挂式(纯铜管) 1匹单冷KF-25GW 不包安装(需额外购买安装服务),1209,1000+,,https://item.jd.com/10046581089536.html
小米（MI）3匹 新能效 变频冷暖 智能自清洁 客厅圆柱空调立式柜机 KFR-72LW/N1A3 以旧换新,4599,10万+,自营,https://item.jd.com/100018015886.html
美的(Midea)空调挂机1.5匹 新一级能效 变频冷暖卧室家用壁挂 空调挂机 智能家电 防直吹自清洁 i青春,2699,1万+,"自营,厂商配送",https://item.jd.com/100008477661.html
荣事达（Royalstar）大1p定频家用壁挂式空调 卧室办公室节能省电出租房宿舍 大1匹单冷不包安装企业专享,1209,2000+,"自营,厂商配送",https://item.jd.com/100022335135.html
海尔（Haier）3匹 新一级 京喜 变频冷暖 客厅空调立式柜机 自清洁 智能 KFR-72LW/81@U1-Hj 以旧换新,7999,2000+,自营,https://item.jd.com/100039262672.html
拍拍美的（Midea）空调 样品机 省电星1匹1.5匹2匹3匹P单冷 冷暖 空调挂机双节能壁挂式家用卧室 1.5匹冷暖,2299,73,,https://item.jd.com/10058297173090.html
奥克斯(AUX)空调挂壁式大1.5匹冷暖一级能效自清洁大1匹单冷暖定速家用卧室节能除湿出租房宿舍2匹 (航天)大1匹单冷不含安装(全国联保）,1387,200+,"满1199-20,赠",https://item.jd.com/10064811879215.html
大金空调 14-19㎡适用 新三级能效 大1.5匹 变频 冷暖 家用 壁挂式 以旧换新 FTXJ336WC-W,3999,2万+,自营,https://item.jd.com/100015730266.html
海尔5匹柜式空调柜机 立柜式统帅中央空调 快速冷暖智能除湿5P商用空调380V电压三相电 【5匹冷暖柜机】,7999,200+,,https://item.jd.com/71795380063.html
美的（Midea）空调2匹柜机 新能效 变频冷暖 圆柱空调立柜式 客厅以旧换新 智行KFR-51LW/BDN8Y-YA400(3)A,4499,200+,自营,https://item.jd.com/100037242377.html
