商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
万和（Vanward）平衡式燃气热水器可装浴室内主动防CO中毒家用ECO节能JSG24-WE3W12 【液化气】12升 可装浴室内 防CO+自带防电墙,2199,1000+,,"京东物流,免邮,满2199-500,赠",https://item.jd.com/10062386400793.html,(400+),-3,-3,97%
美的储水式电热水器家用安全出租房节能省电健康洗浴小型储水式洗澡A3加长防电墙 F60-15A3【60升 3-4人适用】,799,5万+,,自营,https://item.jd.com/10035064977473.html,(2.3万+),(100+),(100+),98%
万和（Vanward）12升燃气热水器 天然气家用 无级变升 双重防冻 智能自适温 变频恒温JSQ24-225T12,749,10万+,,自营,https://item.jd.com/100013132387.html,(9.9万+),(600+),(600+),98%
阿里斯顿（ARISTON）50升 电热水器 3000W 速热节能 高温杀菌 无线遥控版 变频速热3000W(50L),1498,1000+,,"京东物流,秒杀",https://item.jd.com/10020933159778.html,(300+),-3,-3,98%
万和（Vanward）13升燃气热水器家用热水器66重安全防护AI智能私人定制JSQ25-370J13,1299,20万+,,自营,https://item.jd.com/100015285208.html,(20万+),(800+),(800+),98%
万家乐 12升燃气热水器(天然气)智能变升节能一键智能浴高温防烫锁断电记忆JSQ24-12DP2(F),799,10万+,,自营,https://item.jd.com/100036788670.html,(8.5万+),(300+),(300+),98%
康家好太太【出水断电】热水器电家用洗澡双胆超薄速热出租房储水式热水器卫生间DSZF-50A 50升双胆数显款,398,5000+,,,https://item.jd.com/100040574271.html,(2700+),(10+),(10+),99%
志高（CHIGO）热水器电家用洗澡3200W速热储水式电热水器大容量出水断电【送货上门，免费安装】 顶配电脑款3200W+手机智控+一级能效+出水断电 80升（4-5人）,1298,2000+,,,https://item.jd.com/10043194273678.html,(800+),-4,-4,98%
康家好太太【出水断电】热水器电家用洗澡双胆超薄速热出租房储水式热水器卫生间DSZF-60A 60升双胆数显款,448,5000+,,自营,https://item.jd.com/100040574251.html,(2700+),(10+),(10+),99%
志高（CHIGO）12升燃气热水器家用平衡式速热智能恒温水气双调即开即热浴室可装安心用JSG23（天然气）,899,1000+,,自营,https://item.jd.com/100044811841.html,(1000+),0,0,99%
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴器2000w DSZF-40 60升出水断电款,728,1000+,,秒杀,https://item.jd.com/100045145795.html,(400+),-5,-5,96%
林内（Rinnai）16升燃气热水器 智慧恒温 全新升级CPU 黄金窄比 恒温系列RUS-16GD31（JSQ31-GD31）,3399,2000+,,"自营,券1000-100",https://item.jd.com/100039707007.html,(1700+),-7,-7,98%
万家乐【上门安装】家用燃气热水器6升8升10L洗澡煤气液化气强排 7升电池款+铜水箱(煤气液化气罐) 不包安装,307,200+,,,https://item.jd.com/10067597578489.html,(20+),-1,-1,90%
林内（Rinnai）璀璨系列13升燃气热水器 升级智慧芯 水气双调 天然气12T RUS-13QC05（JSQ26-C05）,3298,20万+,,自营,https://item.jd.com/100012048688.html,(15万+),(400+),(400+),99%
志高（CHIGO）热水器电家用洗澡储水式出水断电2200W速热超薄扁桶电热水器DSZF-T66DA-40L彩屏扁桶数显断电款,499,2000+,,自营,https://item.jd.com/100044811859.html,(2100+),-8,-8,98%
【出水断电】康家好太太热水器电家用洗澡双胆超薄速热出租房储水式热水器卫生间 40升双胆触屏款 自行安装,388,100+,,自营,https://item.jd.com/100040574247.html,(20+),0,0,100%
海尔（Haier）安心浴50升储水式热水器电家用洗澡 2200W速热大功率 5.5倍大水量 一级能效健康灭菌 EC5001-GC,999,100万+,,"自营,满500-100",https://item.jd.com/2664283.html,(85万+),(4800+),(4800+),98%
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间洗澡厨房速热恒温免储水6000w 拉丝金 自行安装,229,500+,,自营,https://item.jd.com/100040574443.html,(400+),-2,-2,99%
希尔史密斯热水器电储存式 50升家用洗澡卫生间双胆扁桶2000W速热触控 出水断电DSZF-50C,799,1万+,,,https://item.jd.com/100038309927.html,(7200+),(50+),(50+),97%
海尔（Haier）16升燃气热水器天然气无级变频水伺服恒温ECO节能静音降噪云智能家用 JSQ30-16MODEL5(12T)U1,1699,100万+,,自营,https://item.jd.com/100029386247.html,(56万+),(1900+),(1900+),99%
海尔（Haier）16升天然气热水器 水气双调变频恒温速热式热水器智能防冻强排式燃气 安全自检 轻奢金,1089,1000+,,自营,https://item.jd.com/100031627588.html,(300+),-3,-3,97%
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴超薄2kw DSZF-40 60升双胆出水断电款,899,1000+,,自营,https://item.jd.com/100045145793.html,(400+),-5,-5,96%
希尔史密斯10升燃气热水器 家用即热强排式天然气 智能变频恒温水气双调 多重安全防护 低水压启动 JSQ20-10A,649,2000+,,自营,https://item.jd.com/100043743993.html,(1000+),-5,-5,98%
奥特朗（otlan）S16H-Z55B 触屏恒温 即热式小厨宝电热水器 速热热水器 发廊快热式速热小型热水宝,699,200+,,"自营,每满500-30,赠",https://item.jd.com/100043087051.html,(100+),-1,-1,97%
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 40升数显款+高配巡航+出水断电【夏 新系列】 自行安装,349,60,,赠,https://item.jd.com/10067291468569.html,-9,0,0,81%
飞利浦（PHILIPS）即热式电热水器 电即热8500W速热无极变频智能恒温无胆免储水 淋浴洗澡双防电墙AWH1011/93,1399,5000+,,自营,https://item.jd.com/100028010076.html,(1800+),(10+),(10+),98%
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴器2000w DSZF-40 80升出水断电款,858,1000+,,自营,https://item.jd.com/100045119487.html,(400+),-5,-5,96%
万家乐【广东隔日达】家用燃气热水器洗澡煤气天然气液化气强排式低水压即热式出租房爱创仕 6升电池款+铜水箱(煤气液化气罐) 不包安装,278,2000+,,,https://item.jd.com/10066582011634.html,(100+),-5,-5,96%
奥特朗（otlan）S13H-Z55B 触屏恒温 即热式小厨宝电热水器 速热热水器 发廊快热式速热小型热水宝,599,1000+,,"自营,每满500-30,赠",https://item.jd.com/100033849921.html,(800+),-1,-1,98%
（可上门安装）万家乐燃气热水器电池款家用6L8升煤气天然气液化气强排即热免水压缘昊 6升电池款+铜水箱(液化汽石油) 不包安装,298,500+,,,https://item.jd.com/10064939073704.html,(60+),0,0,97%
志高（CHIGO）热水器电家用洗澡即热储水式出水断电大容量速热电热水器2200W安全节能租房用 普通数显款2000W+机械旋钮+三挡调节+自行安装 40升(1人),499,5万+,,京东物流,https://item.jd.com/10044022565053.html,(1.4万+),(100+),(100+),98%
史密斯.劳伦热水器电热水器电家用洗澡储水式50升扁桶一级能效速热B28-50L,999,1000+,,"自营,厂商配送",https://item.jd.com/100048089511.html,(700+),-10,-10,97%
海轩好太太电热水器 40升家用小型2000W速热储水式出租房节能省电圆桶数显+双防电墙安全洗浴 DX-S80B-40 40L,289,5000+,,,https://item.jd.com/100044533225.html,(1600+),(20+),(20+),93%
志高 CHIGO 电热水器 40L家用储水式热水器2000W小型节能热水器热水宝40升自带防电墙 FD11A-40,388,2万+,,"自营,厂商配送,券1500-120",https://item.jd.com/100009086253.html,(1万+),(80+),(80+),97%
美的储水式电热水器家用安全出租房节能省电健康洗浴小型储水式洗澡A3加长防电墙 F40-15A3【40升 1-2人适用】,648,5万+,,"自营,每满648-19",https://item.jd.com/10035064977471.html,(2.3万+),(100+),(100+),98%
希尔史密斯16升燃气热水器 零冷水天然气家用恒温洗澡 一级能效变频双驱增压静音 负压密闭稳燃舱 JSQ30-16B,1899,2000+,,自营,https://item.jd.com/100047737423.html,(1000+),-5,-5,98%
海轩好太太电热水器 50升家用小型2000W速热储水式出租房节能省电圆桶数显+双防电墙安全洗浴 DX-S80B-50 50L,368,5000+,,自营,https://item.jd.com/100044533243.html,(1600+),(20+),(20+),93%
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 40升数显款+高配巡航【夏 新系列】 自行安装,309,60,,赠,https://item.jd.com/10067291468585.html,-9,0,0,81%
创维（Skyworth）即热式小厨宝 即热式电热水器 家用小型热水宝免储水速热迷你变频恒温D867白色3400W0.9m,259,5000+,,"自营,每满200-20",https://item.jd.com/100043667297.html,(800+),(40+),(40+),90%
志高（CHIGO）10升燃气热水器 家用天然气 液化气 强排式 恒温降噪 多点供水 JSQ20-H,598,1,,自营,https://item.jd.com/100042737796.html,-1,0,0,100%
新飞即热式电热水器家用小型免储水小厨宝加热宝卫生间加热器过水热淋浴洗澡器即开即热恒温洗澡机 哑光金标准款【6000W+安装礼包】,209,1万+,,"京东物流,免邮",https://item.jd.com/10021946219006.html,(1600+),(40+),(40+),94%
创维（Skyworth）即热式电热水器 速热式家用小型恒温淋浴免打孔变频恒温加热宝即开即热D868白色5500w2.5m线,339,500+,,自营,https://item.jd.com/100045468027.html,(200+),-5,-5,96%
美的（Midea）【2022节能新品】电热水器家用储水式2200W速热一级能效保温安全卫生间智能家电MC5 【72小时强效保温】50升,899,2000+,,自营,https://item.jd.com/10049923422268.html,(1400+),-7,-7,98%
荣事达 扁桶电热水器家用 2000w双胆速热储水式热水器电 纤薄扁桶 节能省电 安全速热 经济适用 50升,579,1万+,,"自营,秒杀,每满589-10",https://item.jd.com/10029189763896.html,(7900+),(60+),(60+),97%
【免费上门安装】希尔史密斯12升平衡式燃气热水器天然气 家用智能恒温双驱增压可装浴室专用 JSG24-S892,1099,99,,自营,https://item.jd.com/100043711671.html,(10+),-3,-3,86%
美的燃气热水器家用即热强排式恒温节能省气安全防冻健康净浴CO防泄漏小体积燃气厨房HWF系列 12升智能变频-恒温升级 天然气,899,2万+,,"自营,每满899-151",https://item.jd.com/72402535137.html,(2.1万+),(70+),(70+),98%
希尔史密斯双胆扁桶电热水器速热3200W家用小户型卫生间洗澡一级能效50升小型储水式出水断电50L,1239,500+,,自营,https://item.jd.com/100048847807.html,(200+),-1,-1,98%
海尔（Haier）13升燃气热水器天然气无级变频水伺服恒温智护自洁家用智慧节能JSQ25-13JM6(12T)U1 京东小家智能,1399,100万+,,"自营,满1000-200,赠",https://item.jd.com/100004689445.html,(56万+),(1900+),(1900+),99%
海轩好太太电热水器 2000W速热40升家用储水式出租房小体积节能省电 双旋钮数显+双防电墙安防 DX-S37B-40L,338,100+,,自营,https://item.jd.com/100040246584.html,(30+),-1,-1,97%
创维（Skyworth）热水器电热水器 预约功能 LED大屏显示 2100W六倍增容 D5G-40升,489,200+,,"新品,秒杀",https://item.jd.com/100049980521.html,(100+),-2,-2,97%
希尔史密斯热水器电热水器2000W家用卫生间洗澡小型储水式速热50升圆桶一级能效自动断电新款DX-640-50 50L,556,1000+,,"自营,秒杀",https://item.jd.com/100050158061.html,(300+),-1,-1,99%
海轩好太太电热水器 2000W速热40升家用储水式出租房耐用小型节能省电 防电墙+出水断电安全洗浴 DX-F13B-40,309,5000+,,自营,https://item.jd.com/100044533251.html,(1600+),(20+),(20+),93%
志高（CHIGO）即热式电热水器速热集成 小厨宝即热热水器免储水多功率可调防漏电KBR-B65升级款KBR-B65 0-6500W,368,20万+,,"自营,券1500-120",https://item.jd.com/100000399334.html,(10万+),(1100+),(1100+),97%
【出水断电】康家好太太热水器电家用洗澡双胆超薄速热出租房储水式热水器卫生间 40升双胆触屏款 自行安装,388,100+,,"自营,厂商配送",https://item.jd.com/100040574247.html,(20+),0,0,100%
志高（CHIGO）热水器电家用洗澡即热储水式出水断电大容量速热电热水器2200W安全节能租房用 普通数显款2000W+机械旋钮+三挡调节+上门安装 40升(1人),559,5万+,,京东物流,https://item.jd.com/10046207226750.html,(1.4万+),(100+),(100+),98%
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴超薄2kw DSZF-40 80升双胆出水断电款,999,1000+,,自营,https://item.jd.com/100045119523.html,(400+),-5,-5,96%
万家乐JSG24-12RH2平衡式燃气热水器即热智能恒温可装浴室 ECO节能 JSG24-12RH2 天然气,1599,1万+,,"自营,满1000-100",https://item.jd.com/10022868204491.html,(8500+),(20+),(20+),99%
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间厨房恒温免储水6000w 拉丝金漏保款 自行安装,269,500+,,自营,https://item.jd.com/100040574423.html,(400+),-2,-2,99%
康家好太太热水器电家用洗澡双胆超薄速热出租房小型储水式热水器卫生间淋浴加热器 40升双胆机械款 上门安装,408,500+,,自营,https://item.jd.com/100044108861.html,(90+),-5,-5,84%
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间洗澡厨房速热恒温免储水6000w 拉丝金 自行安装,229,500+,,"自营,厂商配送",https://item.jd.com/100040574443.html,(400+),-2,-2,99%
能率（NORITZ）燃气热水器16升 全屋恒温巡航 多点用水GQ-16EA2FEX（JSQ31-EA2）天然气防冻【京东金榜】,3399,10万+,,"自营,满1000-400,赠",https://item.jd.com/100032703236.html,(8.2万+),(300+),(300+),98%
万家乐【上门安装】家用燃气热水器6升8升10L洗澡煤气天然气液化气强排低水压即热式 缘昊 6升电池款+显示+铜水箱（不包安装） 液化石油气 煤气,298,200+,,,https://item.jd.com/10060053334125.html,(40+),0,0,100%
万和（Vanward)燃气热水器天然气家用四重防冻直流变频节能全新升级增压水伺服恒温高抗风 JSQ25-565W13【13升】【恒温旗舰款】,1599,2万+,,"自营,秒杀,每满1599-400",https://item.jd.com/10044060351751.html,(1.4万+),(50+),(50+),98%
美的（Midea）13升燃气热水器天然气水伺服恒温增压磁净化健康洗智控JSQ25-MK3 以旧换新 京东小家,1349,50万+,,"自营,满1000-200,赠",https://item.jd.com/100018377988.html,(32万+),(2500+),(2500+),98%
凯奇史密斯热水器电热水器家用洗澡扁桶一级能效大容量40升速热 1118,468,9,,自营,https://item.jd.com/100041232356.html,-2,0,0,100%
苏泊尔（SUPOR）燃气热水器13升智能变频恒温 家用天然气热水器 水气双调三档变升双防冻13R-DM32,799,1万+,,"自营,厂商配送",https://item.jd.com/100050420591.html,(5300+),(50+),(50+),96%
海轩好太太电热水器 家用60升卫生间洗澡储水式租房出水断电小型速热一级节能省电 DX-683B-60 60L,459,25,,自营,https://item.jd.com/100041217450.html,(10+),0,0,100%
爱心东东都太燃气热水器 家用水气双调强排式低压启动机械式热水器 8升L铜水箱 天然气(12T),378,2万+,,"京东物流,免邮",https://item.jd.com/10027579975827.html,(200+),-5,-5,92%
万家乐JSG24-12RH2平衡式燃气热水器即热智能恒温可装浴室 ECO节能 JSG24-12RH2 液化气,1599,1万+,,"自营,满1000-100",https://item.jd.com/10022868204492.html,(8500+),(20+),(20+),99%
万和（Vanward）燃气热水器 8升 四季控温型 JSQ16-8B-21自带稳压热水器 液化气 20Y 四季调温,898,5000+,,"京东物流,免邮,满898-179",https://item.jd.com/41911029510.html,(3800+),(20+),(20+),97%
