商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
奥克斯（AUX） 空气炸锅4.7L家用大容量触屏智能定时多功能无油烟电炸锅大功率低脂薯条机不沾煎炸 【4.7大容量】液晶触屏墨绿色,259,10万+,,"京东物流,放心购,秒杀,每满259-80",https://item.jd.com/10034647020071.html,(2.1万+),(200+),(200+),97%
美的（Midea）空气炸锅 4.5L 大容量 APP智能互联 低油轻脂多功能不粘 京东小家智能生态KZ45X6-103XM,310,100万+,,"自营,每满200-30",https://item.jd.com/100022896176.html,(13万+),(1300+),(1300+),98%
九阳 Joyoung 肖战推荐 空气炸锅家用智能 4.5L大容量多功能 高端触控屏 无油煎炸 KL45-VF530,299.9,50万+,,自营,https://item.jd.com/100008348039.html,(12万+),(1400+),(1400+),97%
苏泊尔（SUPOR） 空气炸锅大容量家用多功能无油烟电炸锅煎炸锅薯条机无油低脂油炸食品健康 3L 蒸汽煎烤,269,2000+,,"京东物流,放心购,闪购,券209-10,",https://item.jd.com/10061871744725.html,(800+),-3,-3,99%
小质 空气炸锅家用智能触屏多功能可视化无油烟电煎炸锅不沾低脂大功率全自动 经典黑白色玻璃款 4.5L,199,5000+,,自营,https://item.jd.com/10061377993117.html,(700+),-7,-7,98%
康佳（KONKA）空气炸锅5L 家用多功能无油电炸锅 低脂少油 耐磨不粘易清洁 KKZG-4514-W,169,1万+,,自营,https://item.jd.com/100050071615.html,(2000+),(20+),(20+),97%
美菱（MeiLing） 无油空气炸锅家用大容量网红全自动多功能不沾涂层带食谱 4.5L双旋钮不沾内胆+50张吸油纸,179,5万+,,"免邮,券159-10,满159-10",https://item.jd.com/10047953506123.html,(1.1万+),(90+),(90+),98%
康佳（KONKA） 空气炸锅 家用多功能 低脂少油煎炸锅精准控温无油烟空烤易清洁电炸锅 【 普通款】不粘内胆 | 5.0L大容量,169,2000+,,"自营,新品,每满169-10",https://item.jd.com/10065808450467.html,(200+),-2,-2,98%
松下（Panasonic）多功能可视家用大容量双屏双显空气炸锅NF-HC150-W,499,100+,,"自营,新品",https://item.jd.com/100046320845.html,(10+),0,0,100%
美的（Midea） 家用空气炸锅1400W大功率循环加热 不沾易清洗抽桶断电 3.8L大容量 白色MF-KZ3801,179,5000+,,"京东物流,免邮",https://item.jd.com/10059688254716.html,(800+),-9,-9,97%
苏泊尔（SUPOR） 远红外空气炸锅7L大容量不用翻面可视家用可拆洗无油低脂不粘空气加热智能触控款KD70YQ855,669,5000+,,"自营,每满669-70",https://item.jd.com/10061705750512.html,(800+),-9,-9,97%
奥克斯（AUX） 空气炸锅4.7L家用大容量触屏智能定时多功能无油烟电炸锅大功率低脂薯条机不沾煎炸 【5L可视款】旋钮控时控温墨绿色AUX-3001M,279.9,10万+,,"京东物流,放心购,每满279-100",https://item.jd.com/10037892130254.html,(2.1万+),(200+),(200+),97%
九阳 Joyoung 肖战推荐空气炸锅家用智能 5.5L大容量多功能 智能触控 无油煎炸 KL55-V513,366,50万+,,"自营,券329-30,1件9折",https://item.jd.com/100044058409.html,(12万+),(1400+),(1400+),97%
扬子空气炸锅家用5L6L7.5L大容量无油低脂电炸锅智能触屏预约定时可视透明全自动多功能不沾烤箱机 【网红优选】 6L智能预约可视,249,2万+,,放心购,https://item.jd.com/10053550370696.html,(5900+),(70+),(70+),98%
长虹（ChangHong）空气炸锅家用全自动智能多功能烤箱一体大容量无油烟炸薯条机 5升机械款,127.9,5000+,,秒杀,https://item.jd.com/100044553243.html,(1100+),(10+),(10+),97%
九阳（Joyoung）肖战推荐 4.5L大容量 准确定时无油低脂煎炸 烘炸烤多功能烤箱薯条机 KL-J63A,259.9,50万+,,"自营,券249-30",https://item.jd.com/3977065.html,(20万+),(1500+),(1500+),98%
苏泊尔（SUPOR）空气炸锅5L大容量家用多功能无油烟电炸锅煎炸锅薯条机无油低脂油炸食品健康大容量 墨绿色5L,519,5万+,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10030827535012.html,(1.2万+),(90+),(90+),98%
奥克斯（AUX）空气炸锅多功能家用电炸锅烤炉大容量无油烟低油脂 AUX-3002M,159,2000+,,"自营,厂商配送",https://item.jd.com/100035821921.html,(300+),-3,-3,95%
SURE 日本空气炸锅全自动家用多功能小型无油低脂加厚高硼硅玻易清洗可视化智能电炸锅烤 【鹅毛白】3L智能可视,599,500+,,"京东物流,放心购,免邮,每满599-200",https://item.jd.com/10060085039971.html,(100+),-1,-1,98%
奥克斯（AUX） 空气炸锅4.7L家用大容量触屏智能定时多功能无油烟电炸锅大功率低脂薯条机不沾煎炸 【4.7L大容量】旋钮控时控温墨绿色,229.9,10万+,,放心购,https://item.jd.com/10034647020070.html,(2.1万+),(200+),(200+),97%
七彩叮当（QICAIDINGDANG）空气炸锅家用可视化大容量5.5升多功能智能触屏不粘易清洗无油低脂可定时白色KZ04,379,1万+,,"自营,新品,闪购,每满370-110",https://item.jd.com/100048375701.html,(2700+),-9,-9,99%
山本（SHANBEN）空气炸锅6L大容量家用智能无油烟电炸锅大功率全自动薯条机多功能煎炸烤箱低脂不沾易清洗 S-2202,329,1万+,,"自营,每满329-50",https://item.jd.com/10058906193352.html,(2500+),(10+),(10+),99%
扬子空气炸锅家用5L6L7.5L大容量无油低脂电炸锅智能触屏预约定时可视透明全自动多功能不沾烤箱机 【高性价比】 6L双旋钮温控,199,2万+,,"京东物流,放心购,免邮",https://item.jd.com/10053550370692.html,(5900+),(70+),(70+),98%
七彩叮当（URINGO）空气炸锅家用大容量5.5升多功能智能触屏不粘易清洗无油低脂可定时白色KZ01-B,199,1万+,,自营,https://item.jd.com/100034687365.html,(2700+),-9,-9,99%
大宇（DAEWOO）空气炸锅 家用5L大容量 多功能无油嫩炸 低脂少油 不粘烘炸烤箱薯条机 K11「奶糖白」,319,2000+,,"自营,每满300-40",https://item.jd.com/100026841131.html,(900+),-5,-5,99%
利仁（Liven）可视空气炸锅家用4.5L大容量电炸锅 无油煎炸烤箱 不粘烘炸烤多功能烤箱薯条机 【极光白】4.5L可视+双旋钮控制,209,2万+,,"京东物流,免邮",https://item.jd.com/10043602638545.html,(3900+),(50+),(50+),96%
利仁（Liven）空气炸锅可视家用5升大容量智能无油电炸锅蒸汽炸锅 多功能烤箱空气薯条机KZ-D5007,279,10万+,,"自营,闪购,1件9折",https://item.jd.com/100016013942.html,(3.4万+),(300+),(300+),98%
智选京品 小米有品有售悠伴 智能空气炸锅家用2.6L多功能无油煎炸烘烤轻食低卡大屏触控易清洁父母暖心礼物,199,2万+,,"自营,券300-30,满99-30",https://item.jd.com/100022582764.html,(5000+),(40+),(40+),97%
山本（SHANBEN ）空气炸锅 4.7L液晶款智能家用全自动煎炸锅 无油低脂电炸锅烤箱8206TS,309,20万+,,自营,https://item.jd.com/100006667655.html,(6万+),(400+),(400+),98%
九阳（Joyoung）空气炸锅6L大容量家用双旋钮煎炸锅低油轻脂不粘大功率烤箱多功能薯条机电炸锅 【6L大容量+双旋扭控制】VF503,299.9,500+,,"京东物流,放心购,免邮,每满299-30",https://item.jd.com/10066264810745.html,(80+),0,0,98%
苏泊尔(SUPOR)空气炸锅家用多功能4.5L大容量电炸锅无油煎炸免翻面易清洗5-6人适用智能触控 【苏泊尔】,389,1000+,,放心购,https://item.jd.com/10047353649042.html,(400+),-2,-2,99%
美菱空气炸锅6L大容量家用定时全自动多功能无油烟电炸锅不沾低脂煎炸锅薯条机DC4094 黑色电子款,182,2万+,,"自营,秒杀",https://item.jd.com/100043697985.html,(1700+),(40+),(40+),92%
山本（SHANBEN）山本（SHANBEN） 空气炸锅家用智能电炸锅 3.7L大容量多功能无油烟薯条机煎炸烤箱大功率低脂 S-2105,269,1万+,,"京东物流,每满269-70",https://item.jd.com/10047092019274.html,(2300+),(10+),(10+),98%
九阳（Joyoung）不用翻面空气炸锅6L大容量电子彩屏触控家用多功能电炸锅低脂无油烹炸薯条机 【升级6L大容量电子彩屏触控】VF506,679.9,5000+,,"京东物流,放心购,秒杀,每满679-320",https://item.jd.com/10066333739942.html,(2800+),-6,-6,99%
小熊（Bear）空气炸锅 家用多功能 4.6L大容量 无油低脂烤箱触控智能预约微蒸汽嫩烤 薯条电炸锅QZG-B14P1,279,2000+,,"自营,满100-10",https://item.jd.com/100032713937.html,(500+),-7,-7,98%
美菱（MELING）空气炸锅家用烤箱6L一体大容量智能低脂无油电炸锅全自动多功能空气机MZG-DC4094绿,188,2万+,,自营,https://item.jd.com/100043742519.html,(1700+),(40+),(40+),92%
美的（Midea）美的（Midea） 家用多功能可视空气炸锅电烤箱PT1510 高效脱脂 360°循环热风 烤箱 青提绿 15L,409,2000+,,自营,https://item.jd.com/10054267146304.html,(800+),(10+),(10+),97%
康佳（KONKA）空气炸锅5L 家用多功能无油电炸锅 低脂少油 耐磨不粘易清洁 KKZG-5012-W,169,1万+,,自营,https://item.jd.com/100028626047.html,(2000+),(20+),(20+),97%
南极人空气炸锅家用智能多功能大容量新款电炸锅薯条机一体 6升机械款,118.9,1000+,,"新品,秒杀",https://item.jd.com/100048622017.html,(300+),-5,-5,96%
长虹（ChangHong） 空气炸锅5L大容量家用智能触屏定时多功能无油烟电炸锅不沾低脂煎炸薯 5L电子款,168,1万+,,"京东物流,满100-10",https://item.jd.com/10057716299414.html,(1700+),(10+),(10+),97%
七彩叮当（URINGO）电烤箱空气炸锅家用迷你15L多功能可视高效脱脂 360°循环热风烤箱小烤箱白色KK01,369,2000+,,"自营,闪购,每满369-80",https://item.jd.com/100024970065.html,(500+),-5,-5,97%
康佳（KONKA） 空气炸锅 家用多功能 低脂少油煎炸锅精准控温无油烟空烤易清洁电炸锅 【可视款】不粘内胆 | 5.0L大容量,189,2000+,,"自营,新品",https://item.jd.com/10065808450468.html,(200+),-2,-2,98%
美的（Midea）空气炸锅 4.5L大容量家用煎炸锅 低油轻脂不粘大功率空气烤箱多功能薯条机电炸KZ45X5-106W,289,10万+,,自营,https://item.jd.com/100032388380.html,(1.3万+),(100+),(100+),98%
四季沐歌（MICOE）空气炸锅家用新款全自动无油烟电炸锅机智能触屏定时低脂薯条机不沾易清洗煎炸 4.5L【店长力荐】10叶涡轮扇循2023C 榜单推荐,169,2000+,,券169-50,https://item.jd.com/10049710470540.html,(800+),-1,-1,99%
山本（SHANBEN）空气炸锅4.2L大容量液晶智能家用全自动电炸锅大功率多功能薯条机烤箱无油低脂 6958TS 黑金色,339,1万+,,"京东物流,放心购,每满339-70",https://item.jd.com/41970014334.html,(2500+),(20+),(20+),98%
九阳（Joyoung）空气炸锅家用小型电炸锅3.8L容量多功能全自动无油烟煎炸薯条机VF136 VF136,239.9,2000+,,"京东物流,放心购,免邮,每满239-60",https://item.jd.com/10062381650757.html,(400+),-5,-5,96%
山本（SHANBEN ）空气炸锅5.5L大容量高端液晶触控智能家用无油低脂煎炸电炸锅多功能薯条机烤箱8208TS,369,20万+,,"自营,券359-30",https://item.jd.com/100023245177.html,(6万+),(400+),(400+),98%
利仁（Liven）空气炸锅家用4.5升大容量智能无油电炸锅蒸汽炸锅 多功能烤箱全自动薯条机KZ-D4516,259,20万+,,"自营,闪购",https://item.jd.com/100032317676.html,(6.8万+),(300+),(300+),99%
山本（SHANBEN） 空气炸锅4.7L家用智能电炸锅无油低脂大容量薯条机煎炸大功率低脂薯条机烤箱 8206,289,1000+,,"自营,每满289-60",https://item.jd.com/10057905215324.html,(300+),-1,-1,98%
奥克斯（AUX） 空气炸锅4.5L大容量家用触屏智能多功能定时无油烟电炸锅大功率不沾低脂煎炸薯条机 【网红款】旋钮控时控温墨绿色,219,2万+,,"京东物流,放心购,每满219-70",https://item.jd.com/10034903060850.html,(4300+),(50+),(50+),97%
长虹（ChangHong）空气炸锅家用新款大容量烤箱空气电炸锅多功能一体机5.5L机械款,129,2000+,,新品,https://item.jd.com/100048015373.html,(300+),-5,-5,97%
苏泊尔（SUPOR）不用翻面空气炸锅可视家用多功能7L大容量 智能触控 可拆顶盖 旋转烤盘 电炸锅KD70DJ881,528,2万+,,"自营,1件9折",https://item.jd.com/100027186742.html,(7600+),(100+),(100+),96%
九阳（Joyoung）空气炸锅 家用多功能3L大容量 定时无油空气炸 不沾易清洗 薯条机KL30-VF161,199.9,1万+,,"自营,闪购",https://item.jd.com/100031408030.html,(1500+),(10+),(10+),98%
七彩叮当（URINGO）电烤箱空气炸锅家用迷你15L多功能可视高效脱脂 360°循环热风烤箱小烤箱白色KK01,369,2000+,,自营,https://item.jd.com/100024970065.html,(500+),-5,-5,97%
利仁（Liven）空气炸锅家用5升大容量无油电炸锅蒸汽炸锅 多功能空气炸烤箱空气炸烤一体薯条机KZ-J5010,189,20万+,,"自营,闪购",https://item.jd.com/100011649619.html,(3.6万+),(400+),(400+),97%
飞利浦（PHILIPS）空气炸锅 家用7.3L大容量智能感应黑科技一键识别不用翻面 减少90%油脂 旗舰款HD9860,2299,10万+,,"自营,券470-100,赠",https://item.jd.com/100011006362.html,(4.9万+),(100+),(100+),98%
美菱家用空气炸锅新款烤箱大容量智能无油小多功能全自动电一体机 6升触屏款,169,2000+,,新品,https://item.jd.com/100048355635.html,(400+),-9,-9,95%
智选京品 知吾煮可视空气炸锅家用大容量多功能智能8种预设菜单智能360°旋风烤 NFC海量食谱,269,2万+,,"自营,券300-30,满99-30",https://item.jd.com/100032447513.html,(5000+),(40+),(40+),97%
山本（SHANBEN ）空气炸锅6L大容量智能家用全自动煎炸锅 多功能无油低脂电炸锅烤箱-大白,321,20万+,,"自营,券279-10,1件9折",https://item.jd.com/100043118369.html,(6万+),(400+),(400+),98%
九阳（Joyoung）空气炸锅家用5.5L大容量电炸锅多功能炸薯条机自动可视窗口 空气炸锅,489.9,2万+,,放心购,https://item.jd.com/70715675048.html,(1.5万+),(40+),(40+),99%
美菱家用空气炸锅新款烤箱大容量智能无油小多功能全自动电一体机 5升单选钮机械款,128.9,2000+,,"新品,秒杀",https://item.jd.com/100048355657.html,(400+),-9,-9,95%
荣事达（Royalstar）空气炸锅家用4.2L大容量多功能电炸锅无油低脂炸锅薯条机RS-AF1295,189,2万+,,"自营,每满178-20",https://item.jd.com/100020798641.html,(5600+),(40+),(40+),98%
olayks空气炸锅家用3L大容量多功能全自动易清洗炸锅机不粘大功率无油烤箱电炸锅,210,2,,"自营,1件9折",https://item.jd.com/100049720003.html,-2,0,0,100%
四季沐歌空气炸锅家用全自动无油烟电炸锅机6L大容量智能触屏定时低脂薯条机不沾易清 PD-2021【厂直】,130,500+,,"新品,秒杀",https://item.jd.com/100046681975.html,(200+),-1,-1,98%
九阳（Joyoung）空气炸锅 大容量 6升低脂轻食电 炸锅家用多功能无油烟烤箱大容量易清洗炸薯条机 宝石蓝,359.9,200+,,"京东物流,放心购,新品,券339-70,",https://item.jd.com/10066538845275.html,(30+),0,0,97%
苏泊尔（SUPOR）空气炸锅 家用多功能4.2L大容量 烤箱薯条机 无油烟电炸锅 大功率 无油低脂煎炸KJ42D811,209,50万+,,自营,https://item.jd.com/100014697861.html,(8万+),(900+),(900+),97%
京品家电长帝 （changdi ）家用空气炸烤箱 12升小型健康无油炸 多功能菜单 空气炸锅电烤箱二合一 小奶猫,298,20万+,,"自营,1件9折",https://item.jd.com/100036674046.html,(13万+),(900+),(900+),98%
飞利浦（PHILIPS）空气炸锅 家用4.5L不用翻面 双层锅体易清洗 减少90%油脂 全自动7倍速热HD9741/11,1554.44,10万+,,"自营,券470-100,1件9折",https://item.jd.com/100005110756.html,(4.9万+),(100+),(100+),98%
海氏 K3空气炸锅电烤箱二合一自营家用小家电,388.99,1万+,,自营,https://item.jd.com/100030905184.html,(2600+),(20+),(20+),98%
九阳（Joyoung）KL30-VF165 空气炸锅家用多功能3L,499,7,,"自营,厂商配送",https://item.jd.com/100015722773.html,0,0,0,100%
爱仕达（ASD）空气炸锅AK-F30J701 3L/1000W小型烤箱智能无油烟多功能全自动电炸锅旋钮款,399.8,0,,"自营,厂商配送",https://item.jd.com/100051074645.html,0,0,0,100%
九阳（Joyoung） 【肖战同款】不用翻面空气炸锅5.5L大容量环形可视双钮蒸烤炸一体机薯条机 升级5.5L双纽大容量环形可视窗【VF735】,779.9,5000+,,"京东物流,秒杀,每满769-380,赠",https://item.jd.com/10049972027101.html,(2100+),-6,-6,99%
利仁（Liven）空气炸锅家用1.5升小型无油电炸锅 多功能空气炸烤箱空气炸烤一体全自动薯条机 G-5Q,159,10万+,,"自营,闪购",https://item.jd.com/100008704335.html,(1.4万+),(100+),(100+),98%
苏泊尔（SUPOR） 空气炸锅家用 无油 全自动炸锅 智能多功能4.5L大容量 无油烟电炸锅薯条机 KJ45D832,389,1万+,,"京东物流,放心购,闪购,满389-110",https://item.jd.com/10055398752145.html,(1700+),(20+),(20+),97%
小熊（Bear）空气炸锅 5L 家用多功能大容量电炸锅 电脑智能触控炸锅 翻面提醒无油烟微蒸汽烤箱 【5L旗舰触屏可视款】QZG-F15E3,569,1000+,,"京东物流,每满559-200",https://item.jd.com/10059510203195.html,(300+),0,0,99%
小熊（Bear） 空气炸锅 4.6L大容量家用微电脑调温定时 无油烟薯条电炸锅 气炸大功率轻食机 4.6L家庭容量+大触控屏QZG-A15K9,549,2000+,,"自营,每满549-270",https://item.jd.com/10059107165536.html,(500+),-3,-3,98%
