商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
瑞本（RANBEM）德国 迷你破壁机家用豆浆机小型加热免过滤自动清洗多功能辅食料理机宿舍 复古绿 450ML升级款【八叶刀头】,156,1万+,,"京东物流,放心购,秒杀,免邮,,",https://item.jd.com/10041000879902.html,(3600+),-2,-2,99%
九阳肖战推荐破壁机可预约多功能高速破壁料理机豆浆机研磨机L12-P127【企业采购】【支持一件代发】,259.9,1万+,,"自营,闪购",https://item.jd.com/100012210149.html,(1700+),(20+),(20+),96%
荣事达（Royalstar）轻音破壁机家用豆浆机多功能绞肉磨粉辅食加热全自动免手洗料理机低音罩榨汁机 RZ-525A,299,2万+,,自营,https://item.jd.com/100025248947.html,(7700+),(100+),(100+),97%
九阳（Joyoung）肖战推荐轻音舱45分贝1.5升低音破壁机家用豆浆机 柔音降噪榨汁料理辅食 L15-P919,499,50万+,,自营,https://item.jd.com/100043141563.html,(8.9万+),(2100+),(2100+),95%
九阳（Joyoung）破壁机 家用豆浆机加热多功能破壁榨汁机料理辅食机 1.2升 L13-Y91S【支持一件代发】,279.9,2000+,,自营,https://item.jd.com/100016039106.html,(500+),-9,-9,96%
苏泊尔（SUPOR） 破壁机豆浆机可拆易清洗NFC智能料理低音轻音强劲高温蒸汽清洗SP907R,599,1000+,,"自营,秒杀,每满669-70",https://item.jd.com/10062845186498.html,(100+),-5,-5,94%
四季沐歌破壁机家用低音降噪轻音彩屏破壁机家用多功能全自动加热料理机榨汁豆浆五谷杂粮【厂直】,219,2000+,,自营,https://item.jd.com/100041757031.html,(500+),-2,-2,97%
美斯特（mester） 破壁机家用迷你豆浆机破壁机1-2人大容量智能预约加热免过滤全自动清洗辅食榨汁 【杏白色600ML】十叶刀片/细腻免滤/24H预约,179,1000+,,"京东物流,免邮,券179-10,2件9.5折",https://item.jd.com/10063009007202.html,(200+),-4,-4,98%
HYUNDAI轻音破壁机家用多功能小型豆浆机加热料理轻音全自动,269,500+,,自营,https://item.jd.com/100044721651.html,(200+),-2,-2,99%
荣事达破壁机家用降噪豆浆机多功能加热预约搅拌料理机婴儿辅食机榨汁机早餐机RZ-0412C1,199,2万+,,自营,https://item.jd.com/100017325119.html,(7700+),(100+),(100+),97%
美的（Midea）低音破壁机安睡系列料理机轻声细腻搅打豆浆机婴儿辅食分体式杯体设计PB80ST23,1399,20万+,,"自营,新品,券1500-120,每满1399-500",https://item.jd.com/100044971111.html,(21万+),(800+),(800+),99%
九阳（Joyoung）破壁机家用小容量冷热双打可预约豆浆机破壁机 L12-P126 【企业采购】 【支持一件代发】,259.9,2000+,,自营,https://item.jd.com/100036434514.html,(500+),-9,-9,96%
宜盾普（EdenPURE）柔音破壁机家用豆浆机加热全自动多功能料理机榨汁机搅拌辅食早轻静低音 低音环绕立体加热/8叶刀头【蓝色】,699,5000+,,"自营,满588-159",https://item.jd.com/10056876292297.html,(2000+),-5,-5,99%
九阳（Joyoung）破壁机家用静柔音豆浆机加热降噪低音大容量搅拌机料理榨汁机轻音舱45分贝P919 P919双杯,849,2000+,,"京东物流,放心购,满799-250,赠",https://item.jd.com/10067981793290.html,(1300+),-7,-7,99%
奥克斯（AUX） 破壁机家用安睡柔音舱 免滤豆浆机预约防糊底多功能榨汁机辅食料理机 PB9718Z 朝露白-1.65升,569,5000+,,"自营,券400-20,每满550-150",https://item.jd.com/10051456379967.html,(800+),(10+),(10+),97%
九阳肖战推荐豆浆机多功能迷你破壁机熬煮免滤辅食防烫料理机L4-L971【企业采购】【支持一件代发】,249.9,1万+,,"自营,厂商配送,闪购",https://item.jd.com/100009750947.html,(2000+),(50+),(50+),94%
APIXINTL 日本安本素柔音破壁机家用豆浆机加热全自动榨汁机搅拌机早餐机低音非静音 米白色,419,5000+,,"京东物流,满359-40",https://item.jd.com/10055211909115.html,(2200+),(20+),(20+),97%
小熊（Bear） 轻音破壁机家用 大容量预约加热豆浆机 1.5升多功能早餐机 料理机 榨汁机 辅食 【1.5L升级智能款】PBJ-C16Q8,329,87,,"京东物流,满200-30",https://item.jd.com/10061528994468.html,-10,0,0,100%
德国瑞本（RANBEM）破壁机家用小型豆浆机预约定时加热自动清洗辅食免过滤多功能料理机 1-3人 复古绿,189,1万+,,"京东物流,放心购,免邮,券185-20,",https://item.jd.com/10054453391982.html,(2200+),-2,-2,99%
真米德国破壁机家用小型多功能全自动免煮免滤豆浆机新款料理机 绿色 智能预约350ml 6叶刀,99,200+,,,https://item.jd.com/10066436565237.html,(30+),0,0,100%
苏泊尔家用多功能破壁机,279,20万+,,自营,https://item.jd.com/100027828596.html,(5万+),(1200+),(1200+),95%
九阳（Joyoung）破壁机 家用多功能降噪预约豆浆料理早餐机榨汁机豆浆机料理机 L18-P139,469.9,2000+,,自营,https://item.jd.com/100048047797.html,(500+),-9,-9,96%
荣事达（Royalstar）破壁机家用豆浆机智能预约加热料理机多功能绞肉馅磨粉搅拌机榨汁机辅食 RZ-M4012P,259,2万+,,"自营,每满258-40",https://item.jd.com/100025248939.html,(7700+),(100+),(100+),97%
美的（Midea） 安睡系列低音破壁机 轻声细腻搅打豆浆机分体式杯体设计辅食机料理机柔音 【低音】MJ-PB50SF1-P,599,500+,,"京东物流,放心购,免邮,每满599-200",https://item.jd.com/10062574759847.html,(100+),-4,-4,95%
HYUNDAI柔音破壁机家用加热全自动小型豆浆机静低音多功能料理机LJ-02,199,500+,,自营,https://item.jd.com/100050584589.html,(200+),-2,-2,99%
大宇（DAEWOO）破壁机家用小型迷你豆浆机1-2人多功能全自动水果榨汁机婴儿辅食免洗免滤细腻免泡600ml 黄色,499,5000+,,"京东物流,放心购,每满449-270",https://item.jd.com/10054097673750.html,(1200+),(10+),(10+),98%
荣事达（Royalstar） 破壁机低音家用大容量免洗豆浆机全自动榨汁机多功能保温预约婴儿辅食料理机 【14大功能】8叶刀头-24H预约,229,2000+,,"京东物流,免邮,满229-30",https://item.jd.com/10055816980960.html,(700+),-9,-9,97%
HAZTHAZT JB-780BSG多功能破壁机料理机辅食机磨粉机豆浆机自动加热大容量1.75L带研磨杯 钛银色（含研磨杯））,929,2000+,,"京东物流,免邮,每满300-40,赠",https://item.jd.com/10066288909454.html,(900+),-1,-1,99%
ankale德国 破壁机家用小型迷你全自动豆浆机多功能破壁免煮免过滤 850ML升级款-清新绿【八叶刀头/细腻丝滑】 多功能,219,500+,,"京东物流,放心购,每满150-10",https://item.jd.com/10062409635461.html,(100+),-1,-1,97%
美菱 （MEILING） 破壁机家用多功能豆浆机全自动免煮免过滤榨汁机 一键清洗1-3人料理机 0.8L | 升级八刀 | 牛油果绿,199,100+,,,https://item.jd.com/10064224538892.html,(20+),-2,-2,92%
西屋（Westinghouse）静柔音破壁机家用豆浆机多功能养生杯加热全自动榨汁机搅拌机 WPB09J7杏仁白,549,2万+,,"自营,厂商配送",https://item.jd.com/100042869511.html,(7300+),(90+),(90+),97%
西屋（Westinghouse）静柔音破壁机家用豆浆机多功能养生杯加热全自动榨汁机搅拌机 WPB09J8抹茶绿,549,2万+,,"自营,厂商配送",https://item.jd.com/100042869501.html,(7300+),(90+),(90+),97%
金正（NINTAUS） 静轻音破壁机家用豆浆机加热预约料理机榨汁机果汁机搅拌机辅绞肉机食低音 【真·静轻】-米白,599,5000+,,满599-330,https://item.jd.com/10055888366386.html,(1900+),-8,-8,99%
康佳（KONKA） 破壁机 多功能家用预约加热破壁料理机榨汁机豆浆机绞肉机辅食 1.65L大容量 | 无渣 | 一键清洗,229,1000+,,"自营,每满229-10",https://item.jd.com/10067823218304.html,(200+),-5,-5,94%
babystar德国破壁机家用智能豆浆机低音搅拌机加热全自动榨汁机多功能免过滤料理机宝宝辅食早餐 雪山白智能款：1.5l大容量【八叶刀片/细腻无渣,299,39,,"满259-40,赠",https://item.jd.com/10066587052459.html,(20+),0,0,100%
SCHNEIDER柔音降噪破壁机家用豆浆机加热全自动多功能料理机榨汁机搅拌辅食轻音 白色,699,500+,,"自营,满690-250,赠",https://item.jd.com/10061801528773.html,(300+),-2,-2,99%
小熊（Bear） 轻音破壁机家用 大容量预约加热豆浆机 1.5升多功能早餐机 料理机 榨汁 辅食 【1.5L升级智能款】PBJ-C16Q8,369,5000+,,放心购,https://item.jd.com/10053911169584.html,(1000+),(10+),(10+),97%
华生（Wahson） 华生新款破壁机豆浆家用加热小型料理全自动多功能料理机,199,1000+,,,https://item.jd.com/10057390401138.html,(100+),-2,-2,95%
米家 小米破壁料理机 家用榨汁机 加厚高硼硅玻璃 精钢刀片 OLED旋钮屏幕 APP互联【厂直】,299,200+,,,https://item.jd.com/100044631601.html,(100+),-2,-2,94%
美菱 (MEILING)破壁机家用降噪轻音加热全自动榨汁机辅食免洗料理搅拌机豆浆机. 【玻璃数显】清新绿1000ml（24H预约+防糊）,199,5000+,,,https://item.jd.com/10049955320127.html,(1200+),(10+),(10+),97%
大宇（DAEWOO）破壁机低音豆浆机迷你全自动免手洗搅拌机营养调理机家用FP02奶糖白,519,1万+,,"自营,券1500-120,每满479-50",https://item.jd.com/100035396363.html,(2500+),(20+),(20+),98%
九阳（Joyoung） 肖战推荐破壁机家用豆浆机智能预约加热高速料理机多功能果汁绞肉磨粉辅食降噪薄 【钜惠单杯】P556【太空科技低音纤薄】,1499.9,5000+,,"京东物流,放心购,每满1479-800",https://item.jd.com/10057278487663.html,(1000+),(10+),(10+),98%
日本山水（SANSUI）迷你破壁豆浆机家用小型免过滤冷热两用低噪音多功能宝宝辅食果蔬汁机免泡豆 白色（400ml-适用1-2人）,299,2000+,,"京东物流,放心购,免邮,券300-30,",https://item.jd.com/10049009181635.html,(500+),-2,-2,99%
九阳（Joyoung） 【肖战推荐】破壁机低音家用智能预约全自动豆浆机料理机搅拌辅食榨汁机新款 升级低音L18-Y933【豪华三杯】,1299.9,2万+,,"京东物流,每满1279-600,赠",https://item.jd.com/10021208438579.html,(7500+),(100+),(100+),96%
苏泊尔（SUPOR）破壁机 低音降噪可拆洗蒸气自清洗家用多功能智能预约加热豆浆机 多种粒径研磨机 SP902S,1019,5000+,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10048863996303.html,(1700+),-8,-8,98%
SURE 【2人适用】日本 破壁机小型家用豆浆机迷你破壁机全自动加热多功能 静音榨汁机果汁机免过滤 迷你【胡椒白】,399,5000+,,"京东物流,放心购,免邮,每满399-80",https://item.jd.com/10048021136088.html,(2600+),(10+),(10+),98%
HYUNDAI静轻音破壁机家用豆浆机柔声低音料理机玻璃杯体加热保温低声音全自动婴儿辅食榨汁机沙冰搅拌机 升级变频轻音带降音罩+13大功能款,299,5000+,,"免邮,满268-30",https://item.jd.com/10021180289985.html,(600+),(10+),(10+),96%
【轻音免过滤】德国Bemeronis静低噪音破壁机豆浆机,860,2万+,,放心购,https://item.jd.com/10058361094097.html,(700+),-5,-5,99%
olayks出口原款 破壁机家用轻音破壁加热全自动豆浆机多功能料理机可拆洗豆浆榨汁机辅食早餐,321,1万+,,"自营,1件9折",https://item.jd.com/100029109232.html,(1200+),(30+),(30+),96%
九阳（Joyoung） 破壁机y3家用免洗豆浆机不用手洗y1非静音料理机多功能榨汁机全自动可预约 L12-Y3【不用手洗推荐款】,2299,2万+,,"京东物流,放心购,免邮,,",https://item.jd.com/68489481491.html,(5700+),(50+),(50+),97%
九阳（Joyoung）肖战推荐免洗破壁机 破壁机家用低噪音免手洗高端多功能热烘除菌L6-Health68（天空系列）,849,10万+,,"自营,赠",https://item.jd.com/100012373730.html,(2.6万+),(300+),(300+),96%
九阳（Joyoung）破壁机家用高端免手洗热烘除菌定时预约破壁免滤豆浆机榨汁辅食【肖战推荐】 【不用手洗 低音】榛果金Y5,1599,5000+,,"自营,券1599-100,每满1599-600,赠",https://item.jd.com/10037130985480.html,(1400+),(10+),(10+),96%
西屋（Westinghouse）迷你小型破壁机 豆浆机全自动料理辅食机免洗免滤预约保温 WFB-A617琥珀绿,409,1万+,,"自营,厂商配送",https://item.jd.com/100023745700.html,(3300+),(40+),(40+),97%
APIXINTL日本安本素柔音破壁机家用豆浆机加热全自动榨汁机搅拌机早餐低音非静音 米白色,599,85,,"自营,每满559-270",https://item.jd.com/10067764671002.html,(10+),0,0,100%
摩飞电器（Morphyrichards）豆浆机 家用破壁机 全自动清洗免过滤 低音降噪 多功能菜单可预约 600ml MR8200 白色,498,1万+,,"自营,券3000-300,1件9折",https://item.jd.com/100036734334.html,(2700+),(10+),(10+),98%
大宇（DAEWOO） 破壁机多功能家用静音迷你豆浆机破壁免滤全自动免洗加热榨汁机料理机养生壶 暮光紫（不配养生壶）,499,2万+,,"京东物流,放心购,每满430-200",https://item.jd.com/10022875000094.html,(4200+),(50+),(50+),97%
美的（Midea）破壁机家用豆浆机榨汁机WiFi智能互联大界面易操作多功能料理机MJ-PB10P342【ZMD安心系列】,899,2万+,,自营,https://item.jd.com/100037547816.html,(2.2万+),-4,-4,99%
美菱 (MEILING)破壁机家用降噪轻音加热全自动榨汁机辅食免洗料理搅拌机豆浆机. 【玻璃数显】清新绿600ml（12小时预约+保温）,169,5000+,,,https://item.jd.com/10049804044048.html,(1200+),(10+),(10+),97%
西屋（Westinghouse）静柔音破壁机家用豆浆机多功能养生杯加热全自动榨汁机搅拌 WPB09J7杏仁白,549,2万+,,"自营,厂商配送",https://item.jd.com/100042869511.html,(7300+),(90+),(90+),97%
奥克斯（AUX）破壁机 大容量碎冰机商用榨汁机多功能料理机家用沙冰机豆浆机搅拌果汁机HX-PB1058,310,5万+,,"自营,1件9折",https://item.jd.com/1112142.html,(2.4万+),(200+),(200+),98%
奥克斯（AUX） 破壁机家用安睡柔音舱 免滤豆浆机预约防糊底多功能榨汁机辅食料理机 PB9760Z 典雅白,499,0,,"自营,每满480-100",https://item.jd.com/10062624954138.html,0,0,0,100%
BRUNO 柔音破壁机家用豆浆机加热全自动投料降噪预约榨汁机搅拌机辅食机早餐非静音 象牙白,809,500+,,"京东物流,每满750-310",https://item.jd.com/10061283240339.html,(100+),0,0,98%
康佳（KONKA） 破壁机 多功能家用预约加热破壁料理机榨汁机豆浆机绞肉机辅食 1.40L升级款 | 轻音 | 智能预约,279,1000+,,"自营,每满279-10",https://item.jd.com/10068093393322.html,(200+),-5,-5,94%
皆米（JIEMI） 轻音破壁机家用多功能 降噪预约加热豆浆机早餐机绞肉馅机榨汁机辅食 陶白【陶瓷釉防糊底盘】,299,200+,,每满299-80,https://item.jd.com/10067055233143.html,(70+),-1,-1,97%
美斯特（mester） 破壁机家用迷你豆浆机破壁机1-2人大容量智能预约加热免过滤全自动清洗辅食榨汁 【奶黄色600ML】十叶刀片/细腻免滤/24H预约,179,1000+,,"京东物流,免邮,2件9.5折",https://item.jd.com/10063009007201.html,(200+),-4,-4,98%
美的（Midea）破壁机304不锈钢食品接触用研磨杯BL10YMD,109,20万+,,自营,https://item.jd.com/5000884.html,(19万+),(400+),(400+),99%
嘉泊仕（CAPOSI）【轻音+彩屏+防糊】德国嘉泊仕破壁机家用加热全自动多功能研磨豆浆机静轻音料理机 藏蓝金,2680,2万+,,"京东物流,放心购,免邮,满2680-1400,",https://item.jd.com/10036664448249.html,(2100+),-7,-7,99%
美的（Midea）破壁机304不锈钢食品接触用研磨杯MJ-BL12YMJ,99,50万+,,"自营,1件9折",https://item.jd.com/100013150379.html,(21万+),(400+),(400+),99%
九阳（Joyoung） 肖战推荐破壁机家用豆浆机智能预约加热高速料理机多功能果汁绞肉磨粉辅食降噪薄 热磨杯【烘烤磨粉一杯完成】,100,5000+,,"京东物流,放心购",https://item.jd.com/10066428629554.html,(1000+),(10+),(10+),98%
九阳（Joyoung）肖战同款免手洗破壁机 低噪音不用手洗高端多功能预约热烘除菌榨汁机豆浆机Y1【天空系列】,1999,10万+,,"自营,赠",https://item.jd.com/100008096362.html,(2.6万+),(300+),(300+),96%
欧莱克（olayks）出口原款 迷你破壁机豆浆机0.6L家用低音小型多功能免手洗一人食全自动料理机 0.6L-一人享顿顿鲜,209,1000+,,自营,https://item.jd.com/10060574528239.html,(200+),-3,-3,98%
半球（PESKOE）破壁机多功能预约加热迷你小型容量家用破壁料理榨汁机快速豆浆辅食 粉色豆浆机（500毫升）,99,2000+,,"京东物流,免邮",https://item.jd.com/10028758827181.html,(500+),(10+),(10+),94%
摩飞电器（Morphyrichards） 破壁机家用豆浆机免洗降噪多功能养生壶一机两用MR8200 轻奢蓝-,539,2万+,,"京东物流,放心购,免邮,券400-40,,",https://item.jd.com/10044956961709.html,(2900+),(30+),(30+),98%
BRUNO小奶壶豆浆机小型破壁机家用加热全自动投料降噪预约榨汁机搅拌机辅食机早餐 珍珠白,409,500+,,"京东物流,每满350-160",https://item.jd.com/10063281522933.html,(40+),0,0,97%
贝默朗斯（Bemeronis） 德国真空彩屏破壁机家用加热全自动料理榨汁多功能辅食轻静低柔音免手洗豆浆机 深灰蓝,2380,2万+,,"京东物流,放心购,满2300-1090,赠",https://item.jd.com/10026550801344.html,(1600+),-3,-3,99%
