商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
格力（GREE）抽湿机/除湿机 家用卧室办公室干衣净化除湿器 25升/天 适用70平方米以内 智能数控(DH25EPA1B),2480,1000+,,自营,https://item.jd.com/100021359466.html,(300+),-4,-4,96%
网易严选 可伸缩便携烘鞋器 除湿去潮 烘干防臭 驱寒暖脚 节日送礼 送朋友送父母,69,2,,"自营,新品,券300-30",https://item.jd.com/100049720045.html,0,0,0,100%
奥克斯（AUX）奥克斯（AUX） 除湿机家用小型抽湿机吸湿器除潮神器地下室大功率KDY10-01W 白色,699,1000+,,"自营,每满699-150",https://item.jd.com/10030320254070.html,(300+),-1,-1,98%
松下压缩机大功率抽湿机除湿机,2550,2万+,,自营,https://item.jd.com/2340823.html,(6500+),(20+),(20+),99%
飞利浦 (PHILIPS) 除湿机/抽湿机 除湿量30L/天 智能数显轻音 万向轮 一键干衣客厅卧室地下室 DE3203/00,2299,2000+,,"自营,券4000-400",https://item.jd.com/100003672620.html,(800+),(10+),(10+),97%
奥克斯（AUX）除湿机/抽湿机除湿量10升/天家用轻音吸湿器地下室酒窖干燥机干衣 KDY-01W-凸形操控面板-日量10L,579,2000+,,"京东物流,放心购,券549-50",https://item.jd.com/10031595388237.html,(500+),-9,-9,96%
志高（CHIGO） 除湿机 家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【负离子净化+UV紫外线+香薰】,269,1万+,,"京东物流,免邮,每满263-20",https://item.jd.com/10029793512287.html,(1500+),(40+),(40+),95%
松下（Panasonic）除湿机/抽湿机家用 除湿量22升/天轻音干衣干燥地下室吸湿 nanoeX除菌防霉 F-45C2YTC,3699,100+,,自营,https://item.jd.com/100040934137.html,(40+),0,0,100%
奥克斯除湿机家用卧室去湿器吸湿干燥除潮防潮小型抽湿神器地下室KDY-DZ02 白+金,259,5000+,,"免邮,满199-40",https://item.jd.com/65668824867.html,(1300+),(40+),(40+),94%
hysure 除湿机家用抽湿机卧室宿舍轻音迷你回南天除湿器吸湿去湿小型干燥机 Q1-轻音除湿机,189,1万+,,,https://item.jd.com/46917262292.html,(2300+),(20+),(20+),97%
松下（Panasonic）除湿机/抽湿机家用 除湿量20升/天轻音干衣干燥地下室吸湿 F-40C0YC,2899,100+,,自营,https://item.jd.com/100025726991.html,(50+),-1,-1,96%
浦力适(PUREST) 除湿机/抽湿机 22升/天衣物干燥吸湿器 家用抽湿器 京东小家智联 多重降噪 干衣机,1268,2000+,,自营,https://item.jd.com/100015377806.html,(1500+),-7,-7,99%
松下（Panasonic）除湿机/抽湿机 家用卧室地下室轻音干衣净化吸湿器F-YCM14C,2699,2000+,,自营,https://item.jd.com/100000117882.html,(1200+),-8,-8,98%
奥克斯 （AUX）除湿机家用 卧室去湿器吸湿干燥除潮防潮小型抽湿神器地下室 KDY-DZ05A(黑+白）,299,1000+,,"京东物流,放心购,免邮,每满299-60",https://item.jd.com/10053542666116.html,(200+),-3,-3,97%
松下（Panasonic）除湿机/抽湿机 家用地下室仓库大功率工业轻音干衣净化吸湿F-WYP66XC-P,7299,200+,,自营,https://item.jd.com/100012590373.html,(100+),-1,-1,99%
奥克斯（AUX） 奥克斯(AUX) 除湿机 家用抽湿机去湿器吸湿干燥除潮防潮小型抽湿神器地下室 KDY-DZ03,399,1万+,,"京东物流,免邮,券399-100",https://item.jd.com/10034841166553.html,(3000+),(90+),(90+),94%
格力（GREE）除湿机家用抽湿机办公室抽湿器商用大功率室内去湿干燥机轻音抽湿机DH40EH【企业专享】,2680,100+,,自营,https://item.jd.com/100025031378.html,-6,0,0,85%
浦力适(PUREST) 除湿机/抽湿机 40升/天大除湿量 松下nanoe净化 家用大户型除潮干衣机 APP智控 N50,2898,2000+,,自营,https://item.jd.com/100006040328.html,(1200+),-9,-9,98%
奥克斯（AUX）除湿机/抽湿机/适用0-120㎡除湿器 家用地下室吸湿器22升/天 干燥机干衣机净化一体KDY-DP22A,1399,500+,,"自营,1件9折",https://item.jd.com/100009902405.html,(100+),-1,-1,98%
欧井除湿机家用抽湿机卧室12升小型吸湿器OJ-127E 快速除湿,599,500+,,"自营,每满590-30",https://item.jd.com/10039840288757.html,(80+),0,0,100%
志高（CHIGO） 除湿机家用抽湿机12升/天卧室地下室净化干衣机除湿器 12L-负离子,559,74,,"放心购,免邮,赠",https://item.jd.com/10055114517104.html,-7,0,0,100%
浩立德 除湿机家用抽湿机卧室除湿器吸湿静音去湿器除潮地下室干燥机 白色-旗舰强劲+负离子净化,529,5000+,,"免邮,券369-100,满369-30",https://item.jd.com/10055055640894.html,(1800+),-8,-8,99%
海尔（Haier）海尔（Haier） 除湿机/抽湿机 除湿量30升/天 家用轻音 吸湿地下室档案室干燥机 干衣机 DE30J,1699,500+,,"京东物流,放心购,免邮,券2000-50,",https://item.jd.com/10054098555540.html,(100+),0,0,100%
志高（CHIGO） 除湿机家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【负离子净化+UV紫外线+香薰】,299,100+,,"京东物流,免邮,每满289-50",https://item.jd.com/10054598616873.html,(20+),-2,-2,92%
志高（CHIGO） 除湿机 家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【湿度设定+LED触屏+香薰】遥控升级款,239,200+,,"京东物流,免邮",https://item.jd.com/10055833113691.html,(60+),0,0,95%
志高（CHIGO） 除湿机/抽湿机/除湿器家用轻音净化吸湿器卧室地下室工业干燥机干衣机 12升/天-升级款【负离子净化+强力】,639,1000+,,"京东物流,免邮,每满629-50",https://item.jd.com/10060540808322.html,(100+),-1,-1,97%
苏宁宜品 除湿机家用小型抽湿机卧室静音吸湿器地下室防潮除湿器去湿除潮干燥机 克莱因蓝旗舰款,289,56,,"京东物流,免邮,券109-30",https://item.jd.com/10067554031527.html,-9,0,0,100%
松下（Panasonic）除湿机抽湿机吸湿器除湿机家用干燥机别墅卧室客厅地下室除潮防霉F-CYT45XC,3699,2000+,,自营,https://item.jd.com/100013877137.html,(1000+),-4,-4,99%
苏宁宜品 除湿机家用小型抽湿机卧室静音吸湿器地下室防潮除湿器去湿除潮干燥机 克莱因蓝普通款,229,56,,"京东物流,免邮,券109-30",https://item.jd.com/10067554031525.html,-9,0,0,100%
苏泊尔（SUPOR ）便携干衣机家用小型烘衣机除湿机差旅干衣神器 快速干衣便携可折叠HG61AX-05奶白色,189,2000+,,"自营,闪购,券1500-120",https://item.jd.com/100026533818.html,(500+),-7,-7,97%
新典 除湿机/家用智能抽湿机/轻音卧室空气吸湿器/除潮器小型地下室XD-12CSH,699,2,,,https://item.jd.com/10064211519897.html,-1,0,0,100%
德尔玛（Deerma） 除湿机 小型迷你家用相机 橱柜除湿盒除湿器 防潮抽湿去湿CS50M,69.9,100+,,免邮,https://item.jd.com/68434926503.html,(20+),0,0,100%
志高（CHIGO） 除湿机家用抽湿机卧室低噪地下室迷你除湿器吸湿去湿干燥机 标准款【UV灯杀菌+香熏】,269,5000+,,"京东物流,免邮,满259-20",https://item.jd.com/10023278660451.html,(1000+),(30+),(30+),94%
奥克斯（AUX）KDY-DZ01除湿机家用抽湿机卧室静音地下室迷你除湿器吸湿去湿干燥机 白色,219,500+,,"免邮,满199-10",https://item.jd.com/26637684100.html,(100+),-6,-6,95%
志高（CHIGO） 除湿机家用抽湿机卧室低噪地下室迷你除湿器吸湿去湿干燥机 标准款【UV灯杀菌+香熏】,299,85,,"京东物流,免邮,每满289-50",https://item.jd.com/10054571992963.html,-7,0,0,100%
志高（CHIGO）除湿机家用卧室抽湿机空气去湿器吸湿器除潮干燥智能除湿/负离子净化 白色,159,6,,新品,https://item.jd.com/10067171287617.html,-1,0,0,100%
米家 小米除湿机 家用抽湿机 大除湿量 每日可达22L 五重降噪 卧室轻音 除潮空气 干衣机 智能互联,1198,2万+,,自营,https://item.jd.com/100016334291.html,(4800+),(50+),(50+),97%
Jessga除湿机室内防潮专用地下室抽湿机家用卧室吸湿器空气干燥机小型辅助干衣 旗舰款（双核干衣+负离子净化+防倾倒断电）,499,11,,"新品,券350-60,满200-30",https://item.jd.com/10067974351805.html,-8,0,0,100%
苏宁宜品除湿机抽湿机家用除湿器卧室抽湿器室内地下室干燥机小型干衣机吸湿去湿防潮专用 标准款-单核+空气净化,419,19,,"新品,券300-90,满200-30",https://item.jd.com/10067872618544.html,(10+),0,0,100%
格力（GREE） 除湿机工业智能低噪家用卧室办公室大功率抽湿机地下室祛湿除潮干燥机器50升\/天 DH50EI,2980,1万+,,自营,https://item.jd.com/37012646042.html,(3600+),(10+),(10+),98%
志高（CHIGO） 除湿机家用抽湿机 便携式小户型卧室地下室内吸湿神器干燥机 轻音低噪低功率宿舍可用 家用-标配版,159,100+,,"免邮,每满139-20",https://item.jd.com/10058353490470.html,(10+),-1,-1,92%
格力（GREE）除湿机12升/天抽湿机家用抽湿器卧室办公室地下室轻音干衣机除湿器DH12EN【企业专享】,888,200+,,自营,https://item.jd.com/100025019288.html,(30+),-1,-1,97%
湿腾 ST-830BH除湿机/抽湿机 30升/天 家用卧室卫生间地下室仓库干燥防潮吸湿器,1480,100+,,,https://item.jd.com/10029494682386.html,(20+),0,0,100%
松下（Panasonic）除湿机 抽湿机 日除湿30L家用卧室客厅地下室工业抽湿机除霉除菌F-60C1YXC,4299,1000+,,自营,https://item.jd.com/100014235965.html,(500+),-1,-1,99%
志高（CHIGO） 除湿机/抽湿机/除湿器家用轻音净化吸湿器卧室地下室工业干燥机干衣机 12升/天-升级款【负离子净化+强力】,599,1万+,,"京东物流,免邮,每满579-10",https://item.jd.com/10047796602241.html,(700+),(10+),(10+),97%
志高（CHIGO）除湿机家用卧室抽湿机空气去湿器吸湿器除潮干燥智能除湿/负离子净化 旗舰款,369,6,,新品,https://item.jd.com/10067171287615.html,-1,0,0,100%
艾普莱斯（AIRPLUS）除湿机家用抽湿机 除湿量10L/天卧室小型干衣大功率吸湿器AP10-1903EE【专享】,489,33,,自营,https://item.jd.com/100040495439.html,-2,0,0,100%
京东京造 除湿机/抽湿机 除湿量60升/天 家用除湿器地下室抽湿器复式别墅商用工业吸湿JZ-CSJ60L,1999,500+,,"自营,厂商配送,闪购",https://item.jd.com/100034960976.html,(200+),-5,-5,95%
格力（GREE）抽湿机/除湿机 除湿量12升/天 家用轻音卧室办公室地下室低噪干衣升级负离子 (DH12ENA1A),1399,500+,,自营,https://item.jd.com/100023529949.html,(100+),-2,-2,96%
荣事达（Royalstar）家用除湿机干衣/抽湿机 除湿量10升/天干衣轻音适用/地下室抽湿 XKD03-10L,459,31,,,https://item.jd.com/100050317075.html,-6,0,0,100%
浦力适(PUREST) 除湿机/抽湿机 25升/天大除湿量 松下nanoe净化 家用卧室轻音除潮干衣机 智能互联 N25,2098,1000+,,自营,https://item.jd.com/100008401362.html,(300+),-1,-1,98%
志高（CHIGO） 除湿机 抽湿机家用地下室 除湿量12升 负离子净化干衣机除湿器 ZG-A20【厂直】,599,35,,新品,https://item.jd.com/100047668729.html,(20+),0,0,100%
OIDIRE 除湿机抽湿机家用除湿器卧室吸湿器干燥机空气除潮去湿小型抽德国湿器 ODI-CSJ01 玛鲁白,349,72,,"放心购,免邮,满299-100",https://item.jd.com/10056795093855.html,(10+),0,0,100%
格力（GREE）抽湿机/除湿机 除湿量50升/天 别墅家用卧室办公室地下室商用工业干衣(DH50EM),3880,500+,,自营,https://item.jd.com/100022227839.html,(100+),-1,-1,97%
赛特斯（cetus）空气电子除湿机迷你家用抽湿机小型除湿器卫生间卧室抽湿器,119,500+,,免邮,https://item.jd.com/1317052447.html,(500+),(20+),(20+),94%
德尔玛（Deerma）除湿机 小型迷你家用 橱柜除湿盒除湿器干衣 干燥防潮抽湿去湿盒 DEM-CS100,99,500+,,"自营,券300-30",https://item.jd.com/100022556011.html,(50+),0,0,98%
夏新除湿机家用抽湿机小型静音卧室去湿器迷你除湿器吸湿去湿干燥机 【液晶数显】米白色,299,49,,"新品,满200-100",https://item.jd.com/10067298788863.html,(20+),0,0,100%
奥克斯（AUX）奥克斯（AUX） 除湿机家用抽湿卧室小型除潮干燥吸湿大功率室内去湿神器KDY10-02N 白色,699,100+,,"自营,满600-100",https://item.jd.com/10030320114642.html,(20+),-2,-2,90%
格力（GREE）抽湿机/除湿机 别墅家用卧室办公室低噪干衣除湿器 20升/天 适用40平方米以内 智能数控(DH20EF),2480,5000+,,自营,https://item.jd.com/1511115.html,(4400+),(30+),(30+),98%
JHS 除湿机/抽湿机 家用静音智能除湿器 地下室压缩机式除潮机 辅助净化干衣吸湿干燥机 日除湿量（12 L）,499,2万+,,放心购,https://item.jd.com/1130376609.html,(2.7万+),(300+),(300+),97%
格力（GREE） 除湿机家用卧室衣柜钢琴房橱柜鞋柜迷你小型小空间干衣干燥吸湿去湿除潮抽湿机 2022款 DH03PAA1A,438,200+,,自营,https://item.jd.com/10044534309476.html,(70+),-2,-2,96%
拍拍日本CK-II除湿机家用静音卧室地下室内小型防潮祛湿干燥机抽湿器 六代八核遥控（尊享款）中圆屏,376,2,,"免邮,券999-50",https://item.jd.com/10065360408666.html,(70+),-2,-2,96%
网易严选 可伸缩便携烘鞋器 3档定时 除湿去潮烘干 驱寒暖脚 节日送礼 送朋友送父母,79,29,,"自营,新品,券300-30",https://item.jd.com/100049719987.html,-1,0,0,100%
荣事达（Royalstar）荣事达除湿机家用去潮湿神器抽湿机卧室宿舍静音防霉防潮湿干燥机 迷你款白色单核(无遥控),139,0,,"免邮,券199-10,满299-10,赠",https://item.jd.com/10067437218568.html,0,0,0,100%
中联烘鞋器干鞋器除臭杀菌速干除湿便携鞋子袜子烘干机冬季烤鞋机学生宿舍定时家用神器成人 标准款,19,500+,,,https://item.jd.com/100043611083.html,(70+),-4,-4,90%
欧井除湿机工业级大功率抽湿机商用地下室别墅仓库车间库吸湿器 OJ-1512E,2399,2000+,,自营,https://item.jd.com/10030939953187.html,(300+),-2,-2,98%
德龙（Delonghi） 除湿机 家用泵压 25L大容量 空气过滤 地下室除潮 DDSX225 R290制冷剂 一键干衣 智能控湿防霜冻 全国联保,2390,95,,免邮,https://item.jd.com/69856913083.html,(10+),0,0,100%
荣事达（Royalstar）荣事达除湿机家用卧室吸湿除潮室内干衣抽湿去湿器小型防潮神器 小款白色-单核,139,0,,"免邮,券199-10,满299-10,赠",https://item.jd.com/10067437357037.html,0,0,0,100%
线下同款美的（Midea） 除湿机家用除湿量12L/天 适用面积2-20平方 地下室干衣 卧室 办公室档案室 CF12BD/N7-DN,569,1000+,,免邮,https://item.jd.com/46505698082.html,(100+),-1,-1,98%
hysure 除湿机迷你衣橱衣柜家用除湿器除湿机防潮防霉微空间吸湿器 白色,89,200+,,每满89-30,https://item.jd.com/46955587949.html,(50+),-1,-1,94%
hysure 除湿器家用小型迷你衣柜抽屉除湿机可循环充电还原防潮抽湿机 白色,89,200+,,"放心购,每满89-30",https://item.jd.com/10026000951319.html,(50+),-1,-1,98%
志高（CHIGO） 除湿机/抽湿机/除湿器家用轻音净化吸湿器卧室地下室工业干燥机干衣机 12升/天-升级款【负离子净化+强力除湿】,599,1万+,,,https://item.jd.com/10047796602241.html,(700+),(10+),(10+),97%
格力（GREE） 除湿机wifi智能控制抽湿机家用卧室办公室工业地下室除湿器去湿机空气干燥机除潮机 60L/天 DH60EIA1B(WIFI),3180,2000+,,自营,https://item.jd.com/10033436488181.html,(400+),-2,-2,98%
艾普莱斯AIRPLUS 除湿机家用轻音地下室12L/天大功率抽湿机除湿器 卧室干衣净化吸湿 AP12-602EE【专享】,549,5,,自营,https://item.jd.com/100040495431.html,-1,0,0,100%
奥克斯（AUX） 奥克斯除湿机家用抽湿机卧室地下室小型除湿器吸湿去湿除潮干燥机 白色(DZ01)【双核】 默认1,246,8,,满200-5,https://item.jd.com/10055501748358.html,-1,0,0,100%
钻石牌烘干机家用大容量衣物风干机宿舍烘干衣柜高温除湿母婴干衣机暖风烘鞋烘被机\\\/承重15公斤LJ 小白熊标准款-双层容量【加粗不锈钢14管】单,149,1万+,,"京东物流,放心购,满109-20",https://item.jd.com/71741629230.html,(2800+),(40+),(40+),97%
海信（Hisense）海信（Hisense） 除湿机抽湿机除湿器30升每天适用30-100平低音家用别墅干衣吸湿 CF30BD/PH,1299,500+,,"自营,每满1298-200",https://item.jd.com/10024470801996.html,(100+),-7,-7,94%
格力（GREE）抽湿机/除湿机 除湿量20升/天 家用轻音卧室办公室地下室干衣除湿器 智能数控(DH20EH),1780,2万+,,自营,https://item.jd.com/1511114.html,(1.5万+),(80+),(80+),98%
智选京品 FIVE智能暖被烘干机家用干衣机小型衣物衣服护理机多功能内裤内衣烘鞋除味除螨米家APP智控,299,500+,,"自营,新品",https://item.jd.com/100043949683.html,(100+),0,0,100%
德业（Deye） 有品除湿机米家APP抽湿机家用/工业静音别墅地下室干衣净化除醛U20A3,1888,100+,,"放心购,免邮",https://item.jd.com/29501255471.html,(30+),0,0,100%
德业（Deye） 除湿机家用轻音抽湿机 智能除湿器20L/天DYD-N20A3 APP版,1288,5000+,,"京东物流,放心购,免邮,",https://item.jd.com/1611083596.html,(3300+),-8,-8,99%
奥克斯（AUX） 除湿机/抽湿机 除湿量10升/天 家用轻音吸湿器地下室干燥机干衣净化wifi控制,638,92,,"新品,券638-50",https://item.jd.com/10066018671792.html,(30+),0,0,100%
松井（SONGJING）除湿机 家用抽湿机 除湿器 40升/天 APP手机智控 泵压排水 工作室别墅地下室工业吸湿,1599,17,,"自营,新品",https://item.jd.com/100047982369.html,-4,0,0,100%
