商品标题,商品价格,评论量,标签,商品详情页
志高（CHIGO）热水器电家用洗澡储水式2200W速热安全节能DSZF-T66DA-50L彩屏圆桶数显款,479,2000+,自营,https://item.jd.com/100044811889.html
艾美特 （AIRMATE）即热式电热水器 家用速热式热水器热水宝 升级遥控恒温家用经济款 EH5502-A01黑色,278,1万+,自营,https://item.jd.com/100043152685.html
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 40升数显款+高配巡航【夏 新系列】 自行安装,309,60,赠,https://item.jd.com/10067291468585.html
美的（Midea）【2022节能新品】电热水器家用储水式2200W速热一级能效保温安全卫生间智能家电MC5 【72小时强效保温】50升,899,2000+,自营,https://item.jd.com/10049923422268.html
创维（Skyworth）热水器 40升储水式电热水器 家用安全 出租房节能省电 DSZF-D5E-40 40L速热,699,100+,"自营,厂商配送",https://item.jd.com/100042046062.html
万家乐JSG24-12RH2平衡式燃气热水器即热智能恒温可装浴室 ECO节能 JSG24-12RH2 液化气,1599,1万+,"自营,满1000-100",https://item.jd.com/10022868204492.html
希尔史密斯热水器2000W电热水器家用卫生间洗澡储水式速热60升一级能效出上门安装出租房小尺寸DX-640-60 60L,699,1000+,自营,https://item.jd.com/100049264923.html
志高（CHIGO）即热式电热水器速热集成 小厨宝即热热水器免储水多功率可调防漏电KBR-B65升级款KBR-B65 0-6500W,368,20万+,"自营,券1500-120",https://item.jd.com/100000399334.html
海尔（Haier）安心浴50升储水式热水器电家用洗澡 2200W速热大功率 5.5倍大水量 一级能效健康灭菌 EC5001-GC,999,100万+,"自营,满500-100",https://item.jd.com/2664283.html
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 40升数显款+高配巡航+出水断电【夏 新系列】 自行安装,349,60,赠,https://item.jd.com/10067291468569.html
希尔史密斯热水器电热水器2000W家用卫生间洗澡小型储水式速热50升圆桶一级能效自动断电新款DX-640-50 50L,556,1000+,"自营,秒杀",https://item.jd.com/100050158061.html
康家好太太【出水断电】热水器电家用洗澡速热出租房小型储水式热水器卫生间淋浴2000w DSZF-50A 50升电脑款,398,5000+,自营,https://item.jd.com/100040574229.html
志高（CHIGO）热水器电家用洗澡即热储水式出水断电大容量速热电热水器2200W安全节能租房用 普通数显款2000W+机械旋钮+三挡调节+上门安装 40升(1人),559,5万+,京东物流,https://item.jd.com/10046207226750.html
康家好太太【出水断电】储水式电热水器电家用速热恒温洗澡出租房热水器卫生间2000w DSZF-60A 60升电脑款,448,5000+,自营,https://item.jd.com/100040574227.html
海信(Hisense)60升电热水器速热增容健康灭菌WIFI智控家用一级能效卫生间安全防护DC60-W3210i,895,5万+,"自营,秒杀,每满700-100,赠",https://item.jd.com/100011379681.html
【上门安装】好太太电热水器一级节能安全沐浴,518,100+,"自营,厂商配送",https://item.jd.com/100040246534.html
希尔史密斯热水器2000W电热水器家用卫生间洗澡储水式扁桶双胆速热40升一级能效出水断电DX-S29-40 40L,743,1000+,自营,https://item.jd.com/100048847829.html
海轩好太太电热水器 2000W速热40升家用储水式出租房耐用小型节能省电 防电墙+出水断电安全洗浴 DX-F13B-40,309,5000+,自营,https://item.jd.com/100044533251.html
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴超薄2kw DSZF-40 80升双胆出水断电款,999,1000+,自营,https://item.jd.com/100045119523.html
荣事达 电热水器电家用储水式热水器即热速热恒温小型卫生间洗澡机安全隔电 【40升】 RSD-S-CZ40,419,5万+,每满419-20,https://item.jd.com/71647165206.html
美菱（MeiLing）电热水器 即热式变频恒温家用卫生间加热器 速热免储水洗澡器小型淋浴加热宝洗澡机 6000W【配件大礼包+漏保款】,318,1000+,新品,https://item.jd.com/10066853553155.html
志高（CHIGO）热水器电家用洗澡储水式2000W速热安全节能DSZF-40LP彩屏圆桶数显款,379,2000+,"自营,厂商配送",https://item.jd.com/100044811915.html
美的储水式电热水器电家用数显一级节能家用安全加长防电墙智能家电手机智控X1 一级能效更省电 50升【2-3人洗】,899,10万+,"自营,每满899-50",https://item.jd.com/35532939997.html
海轩好太太电热水器 2000W速热40升家用储水式出租房小体积节能省电 双旋钮数显+双防电墙安防 DX-S37B-40L,338,100+,自营,https://item.jd.com/100040246584.html
【包安装】燃气热水器8 L到16 L家用天然气液 化气煤气零冷水洗澡恒温热水器防冷冻安全美的 8升白色【机械强排式】手动调节【夏 新系列】 液化气,398,100+,赠,https://item.jd.com/10067317200833.html
爱心东东都太燃气热水器 家用水气双调强排式低压启动机械式热水器 8升L铜水箱 液化石油气(20Y),378,2万+,"京东物流,免邮",https://item.jd.com/10027579975828.html
海尔（Haier）液化气燃气热水器12升家用变频恒温智能变升净水洗防冻节能速热富氧蓝焰低压启动强排式K1,989,500+,"自营,秒杀",https://item.jd.com/100051934583.html
统帅（Leader）海尔出品电热水器扁桶双胆速热家用储水式一键节能保温纤薄省空间上门安装以旧换新E1 50升【3-4人】,1599,200+,,https://item.jd.com/10051376110466.html
爱心东东都太（Dutai）Q03家用燃气热水器 强排式煤气热水器 低水压启动 8 升Q03温度数显 液化气(20Y),395,2万+,"京东物流,免邮",https://item.jd.com/10030086552116.html
万家乐【广东隔日达】燃气热水器家用液化气6升7升8升10升电池款煤 7升电池款+铜水箱(煤气液化气罐),297,100+,,https://item.jd.com/10067597637664.html
拍拍樱花树储水式扁桶圆桶热水器电尾货机家用速热洗澡 40升圆桶数显+高配 防电墙+安全巡航,298,500+,,https://item.jd.com/10041437168035.html
海尔（Haier）燃气热水器12升家用变频恒温智能防冻节能速热富氧蓝焰低压启动强排式天然气D11,849,500+,自营,https://item.jd.com/100034315671.html
（可上门安装）万家乐燃气热水器电池款家用6L8升煤气天然气液化气强排即热免水压缘昊 6升电池款+铜水箱(液化汽石油) 不包安装,298,500+,,https://item.jd.com/10064939073704.html
万家乐【广东隔日达】家用燃气热水器煤气液化气6升7升8升10升强排即热式可第 6升电池款+铜水箱（不包安装） 液化气,280,59,满100-5,https://item.jd.com/10062783032380.html
华帝（VATTI）12升燃气热水器 液化气煤气 家用即热式热水器 省气节能恒温 超低水压启动 i12050-12,999,10万+,"自营,厂商配送",https://item.jd.com/100009255022.html
太阳雨 12升平衡式燃气热水器 浴室专用 无氧铜水箱 低水压启动 智能恒温热水器 天然气,699,200+,自营,https://item.jd.com/100050594083.html
太阳雨 12升平衡式燃气热水器 浴室专用 无氧铜水箱 低水压启动 智能恒温热水器 液化气,699,200+,自营,https://item.jd.com/100045409319.html
万家乐【上门安装】家用燃气热水器6升8升10L洗澡煤气液化气强排 8升电池款+铜水箱(煤气液化气罐) 不包安装,347,200+,,https://item.jd.com/10067597578491.html
史密斯热水器电热水器家用洗澡扁桶一级能效3000W大容量,650,200+,"自营,厂商配送",https://item.jd.com/100042610984.html
能率（NORITZ）燃气热水器16升 全屋恒温巡航 多点用水GQ-16EA2FEX（JSQ31-EA2）天然气防冻【京东金榜】,3399,10万+,"自营,满1000-400,赠",https://item.jd.com/100032703236.html
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间厨房恒温免储水6000w 拉丝金漏保款 自行安装,269,500+,自营,https://item.jd.com/100040574423.html
NORITZ/能率 燃气热水器16升恒温 强排式 天然气GQ-16P7FEX(JSQ30-P7),2399,200+,自营,https://item.jd.com/100044521721.html
京品家电林内（Rinnai）16升燃气热水器 澎湃大水量 百年定制 芯动力系列RUS-16QD31（JSQ31-D31）京品家电,4599,20万+,"自营,券2000-200",https://item.jd.com/100007725035.html
凯奇史密斯热水器电热水器家用洗澡扁桶一级能效大容量40升速热 1118,468,9,自营,https://item.jd.com/100041232356.html
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型洗澡淋浴器2000w DSZF-40 40升数显双旋钮款,429,1000+,"自营,厂商配送",https://item.jd.com/100045145767.html
志高（CHIGO）10升燃气热水器 家用天然气 液化气 强排式 恒温降噪 多点供水 JSQ20-H,598,1,自营,https://item.jd.com/100042737796.html
创维（Skyworth）热水器电热水器 预约功能 LED大屏显示 2100W六倍增容 D5G-40升,489,200+,"新品,秒杀",https://item.jd.com/100049980521.html
海轩好太太电热水器 家用60升卫生间洗澡储水式租房出水断电小型速热一级节能省电 DX-683B-60 60L,459,25,自营,https://item.jd.com/100041217450.html
凯奇史密斯热水器电热水器家用洗澡租房小型2000W速热一级能效 80升 A17S,608,200+,自营,https://item.jd.com/100051312403.html
能率（NORITZ）燃气热水器16升 智能精控恒温 水量伺服器GQ-16E4AFEX(JSQ31-E4)天然气【京东金榜爆品】,3898,20万+,"自营,满1000-200,赠",https://item.jd.com/3200732.html
海轩好太太电热水器 50升家用小型2000W速热储水式出租房节能省电圆桶数显+双防电墙安全洗浴 DX-S80B-50 50L,368,5000+,"自营,厂商配送",https://item.jd.com/100044533243.html
万和（Vanward）燃气热水器 天然气 一级能效 ECO双节能冷凝 变频恒温燃热 小体积降噪 LE6 防CO WLE6W13 13升 天然气 12T,2499,0,"满2499-600,赠",https://item.jd.com/10067426578004.html
凯奇史密斯热水器电热水器家用洗澡租房小型扁桶大容量2000W速热50升 J007,648,0,自营,https://item.jd.com/100042610980.html
凯奇史密斯热水器电热水器家用洗澡租房小型扁桶大容量2000W速热60升 J007,728,0,自营,https://item.jd.com/100052231699.html
凯奇史密斯热水器电热水器家用洗澡扁桶一级能效大容量60升速热B39D,1096,200+,自营,https://item.jd.com/100041232320.html
好太太燃气热水器天然气家用平衡式即热式强排恒温零冷水洗澡淋浴 13升零冷水天然气款 自行安装,1199,42,自营,https://item.jd.com/100040574395.html
万家乐【广东隔日达】燃气热水器家用液化气6升7升8升10升电池款煤 10升电池款+铜水箱(煤气液化气罐,386,100+,,https://item.jd.com/10067597637666.html
奥克斯（AUX）电热水器2100W节能速热二级能效防漏电出租房公寓圆桶长效保温 40升（2100W增容速热+双防电盾+自己安装） 内胆保用8年,419,5万+,每满400-20,https://item.jd.com/10036886034195.html
万家乐 13升燃气热水器佛山标准产品家用天然气恒温水气双调四季随温感智能节能SUR增容JSQ26-13D5S(F),1149,50万+,自营,https://item.jd.com/100013474553.html
【包安装】燃气热水器8 L到16 L家用天然气液 化气煤气零冷水洗澡恒温热水器防冷冻安全美的 8升白色【机械强排式】手动调节【夏 新系列】 天然气,398,100+,赠,https://item.jd.com/10067317200832.html
美的（Midea）16升燃气热水器 家用天然气 零冷水节能 智控增压 水伺服恒温 负压密闭稳燃 JSQ30-RS8以旧换新,2899,100万+,"自营,每满2000-300,赠",https://item.jd.com/100034739075.html
???【2023年度爆款】凯奇史密斯 小厨宝厨房电热水器,429,1000+,"自营,厂商配送",https://item.jd.com/100049303697.html
海轩好太太电热水器 2000W速热80升家用储水式出租房大水量节能省电 双旋钮数显+双防电墙安防 DX-S37B-80L,518,100+,自营,https://item.jd.com/100040246534.html
万和（Vanward）16升零冷水燃气热水器天然气 直流双变频增压防冻自适应恒温小体积降噪E享巡航 JSQ30-MS3D16,2299,20万+,"自营,每满1000-100",https://item.jd.com/100028917405.html
艾美特（AIRMATE）即热式小厨宝 即热式电热水器 厨房热水器集成免储水 下进上出 可台上台下EH5507-A01,258,1000+,自营,https://item.jd.com/100043152669.html
阿里斯顿(ARISTON) 60升电热水器 双管加热 家用洗澡即热速热式 节能储水式AL60E2.5J3,838,1万+,"自营,券6000-600",https://item.jd.com/1236664.html
太阳雨燃气热水器 12升智能恒温强排式热水器 无氧铜水箱 低水压启动 HR5102 天然气,565,2000+,自营,https://item.jd.com/100045409345.html
【免费上门安装】好太太电热水器节能速热安全,289,5000+,"自营,厂商配送",https://item.jd.com/100044533225.html
长虹 CHANGHONG 12升燃气热水器智能预约ECO节能多分段燃烧低水压启动恒温天然气12H2S,749,1万+,"自营,厂商配送,券1500-120,满400-50",https://item.jd.com/100020997714.html
林内（Rinnai）16升燃气热水器 恒温节能 家用强排式RUS-16EKP39 天然气,2999,22,自营,https://item.jd.com/100049386971.html
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴器2000w DSZF-40 80升出水断电款,858,1000+,自营,https://item.jd.com/100045119487.html
海尔（Haier）16升燃气热水器天然气水气双调恒温WIFI智控专利双算法直流变频风机家用 JSQ30-16MODEL(12T)U1,1349,100万+,"自营,满800-200,赠",https://item.jd.com/100038580715.html
爱心东东阿诗丹顿（USATON）小厨宝大升数即热式热水宝电热水器厨房热水器迷你储水式上出水10升一级能效 【上出水6.6升】一级能效 小厨宝,379,10万+,"京东物流,秒杀,免邮,每满410-50,",https://item.jd.com/10203151775.html
